indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
39,SNR_8db,N,New_N_040.wav,28-2,DeepONMF_H2,2,0.3082514650102276,2x212,0.019055099925026298,28,0.1597828360667742,0.3659316782237607,0.015881999977864325,2,0.630688635679916,0.049745331194389175,0.002289000083692372
40,SNR_8db,N,New_N_041.wav,28-2,DeepONMF_H2,2,0.25714791806987825,2x212,0.020711699966341257,28,0.15401556650751083,0.3762453809397927,0.017531200079247355,2,0.5561391827979902,0.04617831535826428,0.002383299986831844
41,SNR_8db,N,New_N_042.wav,28-2,DeepONMF_H2,2,0.23148342610925537,2x212,0.021710400003939867,28,0.1569620967960963,0.3756677199429414,0.01775090000592172,2,0.5637153330697328,0.05394914322149368,0.003085999982431531
42,SNR_8db,N,New_N_043.wav,28-2,DeepONMF_H2,2,0.2921748499191842,2x212,0.020424399990588427,28,0.15048335087541417,0.3561654361010916,0.017109000007621944,2,0.5949437325877537,0.050154463817309064,0.0025006000651046634
43,SNR_8db,N,New_N_044.wav,28-2,DeepONMF_H2,2,0.26716686973607534,2x212,0.02104630006942898,28,0.1565033798795439,0.37522801014782653,0.017811300000175834,2,0.6617234871564086,0.055447913249769124,0.0024253999581560493
44,SNR_8db,N,New_N_045.wav,28-2,DeepONMF_H2,2,0.26517701911119923,2x212,0.019663200015202165,28,0.15258473104966372,0.36106309281059396,0.01643389998935163,2,0.6165583763431484,0.05087134127284515,0.0023620999418199062
45,SNR_8db,N,New_N_046.wav,28-2,DeepONMF_H2,2,0.22978736122066545,2x212,0.021346700028516352,28,0.1535503586651107,0.38234337613342106,0.01675389998126775,2,0.5679903045882637,0.07077473859832853,0.003655300009995699
46,SNR_8db,N,New_N_047.wav,28-2,DeepONMF_H2,2,0.2724164720486634,2x212,0.019625999964773655,28,0.15335514938212316,0.3498664030211206,0.016178700025193393,2,0.6354494801131646,0.05135262786988167,0.002785900025628507
47,SNR_8db,N,New_N_048.wav,28-2,DeepONMF_H2,2,0.2918469289335111,2x212,0.020350400009192526,28,0.15247483310527382,0.3420152407549555,0.01735120010562241,2,0.6615090845459058,0.054375559161710545,0.002347899950109422
48,SNR_8db,N,New_N_049.wav,28-2,DeepONMF_H2,2,0.26633222264437967,2x212,0.021141499979421496,28,0.15457774926324147,0.3643094214149757,0.016455700038932264,2,0.6525233132120548,0.04645139701460864,0.0035648999037221074
49,SNR_8db,N,New_N_050.wav,28-2,DeepONMF_H2,2,0.24737448058430175,2x212,0.0198017000220716,28,0.1525977915461117,0.31560061860477884,0.0161659000441432,2,0.6677778549999587,0.05459379847191892,0.0025029999669641256
50,SNR_8db,N,New_N_051.wav,28-2,DeepONMF_H2,2,0.2645890730026645,2x212,0.020572699955664575,28,0.14928273822465618,0.391917235467465,0.017289699986577034,2,0.6512614051653405,0.0681177908257939,0.0023852000012993813
51,SNR_8db,N,New_N_052.wav,28-2,DeepONMF_H2,2,0.2589748423427448,2x212,0.017685199971310794,28,0.1559429814743999,0.3432684817340577,0.014507599989883602,2,0.6840289016040317,0.06021993845740585,0.0023720000172033906
52,SNR_8db,N,New_N_053.wav,28-2,DeepONMF_H2,2,0.2581390537394481,2x212,0.01835979998577386,28,0.15346084010065184,0.34645968444511144,0.015202799928374588,2,0.6561879991173588,0.05000148106971731,0.002395999967120588
53,SNR_8db,N,New_N_054.wav,28-2,DeepONMF_H2,2,0.38117099980557606,2x212,0.019538299995474517,28,0.15346938732294182,0.3369774937323396,0.01637170009780675,2,0.6598249362470062,0.044356209506097845,0.0024482000153511763
54,SNR_8db,N,New_N_055.wav,28-2,DeepONMF_H2,2,0.25742163979529864,2x212,0.01931679993867874,28,0.15501781044869,0.34949844768516386,0.016211099922657013,2,0.6558176701187896,0.04894985635303954,0.002380099962465465
55,SNR_8db,N,New_N_056.wav,28-2,DeepONMF_H2,2,0.24460294193314613,2x212,0.020907299942336977,28,0.15661641804671542,0.3881817529114571,0.017261300003156066,2,0.6260863837972567,0.0633725362689333,0.0026599999982863665
56,SNR_8db,N,New_N_057.wav,28-2,DeepONMF_H2,2,0.27132429946288733,2x212,0.022220299928449094,28,0.15193212788568436,0.35229945705681953,0.018897400004789233,2,0.6596013511842893,0.056254167528058764,0.0026235999539494514
57,SNR_8db,N,New_N_058.wav,28-2,DeepONMF_H2,2,0.24595405629928202,2x212,0.019002399989403784,28,0.15591827619522966,0.3641846921382842,0.01598919997923076,2,0.6118293698118524,0.04730271978772165,0.0022993000457063317
58,SNR_8db,N,New_N_059.wav,28-2,DeepONMF_H2,2,0.3659831982767968,2x212,0.021627500071190298,28,0.14976703248930961,0.32813529967211225,0.018429899937473238,2,0.6670645603120927,0.0753121605205133,0.0024072000524029136
59,SNR_8db,N,New_N_060.wav,28-2,DeepONMF_H2,2,0.24193445460121246,2x212,0.02220640005543828,28,0.15362215399599602,0.35618967942493085,0.017813100013881922,2,0.6807616558453385,0.07411435059384144,0.003498299978673458
60,SNR_8db,N,New_N_061.wav,28-2,DeepONMF_H2,2,0.3084038233244894,2x212,0.021460700081661344,28,0.1544352468094148,0.339129035388319,0.017733999993652105,2,0.670825489548885,0.04945831992697647,0.0029523998964577913
61,SNR_8db,N,New_N_062.wav,28-2,DeepONMF_H2,2,0.22774960192659194,2x212,0.019600900006480515,28,0.1544548209132351,0.39028730532372385,0.016489300061948597,2,0.5687116360086419,0.0496026428941362,0.0023340999614447355
62,SNR_8db,N,New_N_063.wav,28-2,DeepONMF_H2,2,0.26550247696380214,2x212,0.01989820005837828,28,0.15211538598148813,0.3459105050363901,0.016685199923813343,2,0.6441998520045662,0.051150439122291884,0.002347900066524744
63,SNR_8db,N,New_N_064.wav,28-2,DeepONMF_H2,2,0.3181020359131585,2x212,0.021035199984908104,28,0.1507312857304819,0.32327159836373864,0.017441999982111156,2,0.6649998684161573,0.03971027028313942,0.0024136999854817986
64,SNR_8db,N,New_N_065.wav,28-2,DeepONMF_H2,2,0.26464793314374635,2x212,0.017309000017121434,28,0.1484133455547846,0.3436418622509286,0.013823700021021068,2,0.6861566806251876,0.05491988617219699,0.0027219000039622188
65,SNR_8db,N,New_N_066.wav,28-2,DeepONMF_H2,2,0.2628179094718571,2x212,0.020706700044684112,28,0.15415203171607766,0.34524351082844074,0.017529599950648844,2,0.6653297029790967,0.06255319620687523,0.002409099950455129
66,SNR_8db,N,New_N_067.wav,28-2,DeepONMF_H2,2,0.23098499491459945,2x212,0.02086249995045364,28,0.15279223771884407,0.34610007801469883,0.01760160003323108,2,0.7153451826565317,0.07214152157857295,0.0024151999969035387
67,SNR_8db,N,New_N_068.wav,28-2,DeepONMF_H2,2,0.21158794382577867,2x212,0.01979289995506406,28,0.15439984292905504,0.3582176024484976,0.01654039998538792,2,0.6893638895622011,0.08469699398467967,0.002336299978196621
68,SNR_8db,N,New_N_069.wav,28-2,DeepONMF_H2,2,0.2862776797401241,2x212,0.01935570000205189,28,0.1529929630454975,0.338668963078411,0.01613190001808107,2,0.6204216690973076,0.05237624454805969,0.0023889000294730067
69,SNR_8db,N,New_N_070.wav,28-2,DeepONMF_H2,2,0.27446957701888014,2x212,0.022690200014039874,28,0.15418731229592644,0.35149651801501136,0.019420000026002526,2,0.6055427629148761,0.075312629407413,0.002473499975167215
70,SNR_8db,N,New_N_071.wav,28-2,DeepONMF_H2,2,0.24208911513751089,2x212,0.018309500068426132,28,0.1541122284734705,0.3553228505822611,0.015381400007754564,2,0.5783936451752685,0.07032250431708038,0.0023036000784486532
71,SNR_8db,N,New_N_072.wav,28-2,DeepONMF_H2,2,0.24940661735356615,2x212,0.018582000047899783,28,0.1551796843754168,0.35279093844812953,0.015482200076803565,2,0.6576277224074689,0.07635648332431275,0.0023215999826788902
72,SNR_8db,N,New_N_073.wav,28-2,DeepONMF_H2,2,0.3219356614016843,2x212,0.02096919994801283,28,0.15273772411037798,0.3311431299040911,0.017754800035618246,2,0.6903814279455268,0.10299402907664001,0.002294600009918213
73,SNR_8db,N,New_N_074.wav,28-2,DeepONMF_H2,2,0.3380220332591932,2x212,0.019823499955236912,28,0.15610468760117963,0.38630245292978715,0.01624729996547103,2,0.543336469353828,0.06668146951595796,0.0027481999713927507
74,SNR_8db,N,New_N_075.wav,28-2,DeepONMF_H2,2,0.2603505115143316,2x212,0.018567200051620603,28,0.15483930528860015,0.3358226068121306,0.014669899945147336,2,0.667705672225692,0.07073213845820672,0.00282689998857677
75,SNR_8db,N,New_N_076.wav,28-2,DeepONMF_H2,2,0.3661117430441568,2x212,0.01876020000781864,28,0.15278375457261856,0.3273027904756214,0.014940000022761524,2,0.6749405323092006,0.10510394711669761,0.0029778999742120504
76,SNR_8db,N,New_N_077.wav,28-2,DeepONMF_H2,2,0.2470337530207404,2x212,0.019639300066046417,28,0.15531967844908148,0.34353455122690535,0.01666640001349151,2,0.6460940244810621,0.07121385601230183,0.002316799946129322
77,SNR_8db,N,New_N_078.wav,28-2,DeepONMF_H2,2,0.23103594640584205,2x212,0.017634900053963065,28,0.1538339175138499,0.3458041780712751,0.0146013000048697,2,0.7128301234791701,0.09694407384264679,0.002333699958398938
78,SNR_8db,N,New_N_079.wav,28-2,DeepONMF_H2,2,0.2652020708293662,2x212,0.020109600038267672,28,0.15662333153464128,0.3323810245987593,0.016920500085689127,2,0.6415603074628715,0.0789679150353218,0.002403800026513636
79,SNR_8db,N,New_N_080.wav,28-2,DeepONMF_H2,2,0.2705306473813859,2x212,0.019735299982130527,28,0.1554194081887126,0.35837535070730214,0.0160571999149397,2,0.6391633788548337,0.08099068322130089,0.002674099989235401
80,SNR_8db,N,New_N_081.wav,28-2,DeepONMF_H2,2,0.2491072794523283,2x212,0.02144639997277409,28,0.15007446254144574,0.3291745417680083,0.017700099968351424,2,0.6821971841654286,0.06871686846795436,0.0029948001028969884
81,SNR_8db,N,New_N_082.wav,28-2,DeepONMF_H2,2,0.28818943156251325,2x212,0.021623299922794104,28,0.15385563495427088,0.3410894199631245,0.017985700047574937,2,0.6683058177400109,0.06801856168336066,0.0029149999609217048
82,SNR_8db,N,New_N_083.wav,28-2,DeepONMF_H2,2,0.2782545354165859,2x212,0.018240600009448826,28,0.15462190342345142,0.3572748164245882,0.015140499919652939,2,0.5905937582703883,0.06543432192698312,0.0023373999865725636
83,SNR_8db,N,New_N_084.wav,28-2,DeepONMF_H2,2,0.2935531711605549,2x212,0.02056790003553033,28,0.1544126331137223,0.3199076631097025,0.017185800010338426,2,0.6891948908866964,0.06171709501007929,0.0026584999868646264
84,SNR_8db,N,New_N_085.wav,28-2,DeepONMF_H2,2,0.27092439749074176,2x212,0.019686600076965988,28,0.1550090113321162,0.34210402836192444,0.016673200065270066,2,0.6516891771130693,0.08063609490807455,0.0022676000371575356
85,SNR_8db,N,New_N_086.wav,28-2,DeepONMF_H2,2,0.25112247744759186,2x212,0.019568099989555776,28,0.1533502950979183,0.3448144875649221,0.015368900028988719,2,0.7172340482105775,0.0968504031959494,0.003217000048607588
86,SNR_8db,N,New_N_087.wav,28-2,DeepONMF_H2,2,0.28297429727846185,2x212,0.019879599916748703,28,0.1579648437301527,0.3975550310027966,0.0161779000191018,2,0.6542657498684586,0.08445272588776141,0.002728199935518205
87,SNR_8db,N,New_N_088.wav,28-2,DeepONMF_H2,2,0.22605834352878001,2x212,0.021863100002519786,28,0.15274995929595242,0.33983516525128216,0.018643399933353066,2,0.6936442911024115,0.08327698060127539,0.0024675000458955765
88,SNR_8db,N,New_N_089.wav,28-2,DeepONMF_H2,2,0.2476165400965143,2x212,0.020446800044737756,28,0.1531810581550302,0.35099755952809986,0.017286299960687757,2,0.6895501070834016,0.0797658567101764,0.0024351999163627625
89,SNR_8db,N,New_N_090.wav,28-2,DeepONMF_H2,2,0.280774730302448,2x212,0.019912300049327314,28,0.15465945856900246,0.33437263784153787,0.016666200011968613,2,0.6949762970707115,0.06528297687544225,0.002326600020751357
90,SNR_8db,N,New_N_091.wav,28-2,DeepONMF_H2,2,0.25383089368540135,2x212,0.017572900047525764,28,0.15447206739236558,0.35731538540754376,0.01405129989143461,2,0.6970185149882913,0.10282450246945211,0.0026638000272214413
91,SNR_8db,N,New_N_092.wav,28-2,DeepONMF_H2,2,0.2617457737492446,2x212,0.01976350008044392,28,0.15322904806892776,0.3537097553019323,0.016771399998106062,2,0.6084973073506272,0.06745447672318122,0.0023630999494343996
92,SNR_8db,N,New_N_093.wav,28-2,DeepONMF_H2,2,0.3573158621021903,2x212,0.019711700035259128,28,0.14999450391986904,0.31822223112945514,0.016787100001238286,2,0.7222842531632917,0.31082229246521476,0.0022847000509500504
93,SNR_8db,N,New_N_094.wav,28-2,DeepONMF_H2,2,0.34556898760936844,2x212,0.019506099983118474,28,0.1537200434921392,0.34370453493788,0.016463100095279515,2,0.6807824174106274,0.08301492963996607,0.002261199988424778
94,SNR_8db,N,New_N_095.wav,28-2,DeepONMF_H2,2,0.2202546600999157,2x212,0.020783000043593347,28,0.15624693621434238,0.387079779574783,0.01785649999510497,2,0.5511306953661919,0.08656027986303683,0.002234600018709898
95,SNR_8db,N,New_N_096.wav,28-2,DeepONMF_H2,2,0.2651663385870271,2x212,0.020684099989011884,28,0.1514877136601086,0.32812004178580595,0.016258299932815135,2,0.6708578193653164,0.07758868784224496,0.0036053999792784452
96,SNR_8db,N,New_N_097.wav,28-2,DeepONMF_H2,2,0.24626456841593913,2x212,0.020273100002668798,28,0.15077196484315794,0.3277313797637094,0.017152899992652237,2,0.6214825035216475,0.06401041493905936,0.002366499975323677
97,SNR_8db,N,New_N_098.wav,28-2,DeepONMF_H2,2,0.2523783932213261,2x212,0.02075280004646629,28,0.15826606344935276,0.38494379615790597,0.01766369992401451,2,0.6159461688003528,0.06658758720236496,0.002361999941058457
98,SNR_8db,N,New_N_099.wav,28-2,DeepONMF_H2,2,0.23765125675608623,2x212,0.020605099969543517,28,0.15274740582785526,0.36997660515733893,0.01680270000360906,2,0.6175464628006713,0.05070410987204916,0.0029285999480634928
99,SNR_8db,N,New_N_100.wav,28-2,DeepONMF_H2,2,0.265528285066013,2x212,0.0212888999376446,28,0.15145556827558096,0.33224964652200867,0.017784800031222403,2,0.6862679795978314,0.04771236318732039,0.002724100020714104
100,SNR_8db,N,New_N_101.wav,28-2,DeepONMF_H2,2,0.2669084937545636,2x212,0.01941169996280223,28,0.1556416505305661,0.3796170513685691,0.01512549992185086,2,0.6134516286021219,0.057625203231377,0.003405699972063303
101,SNR_8db,N,New_N_102.wav,28-2,DeepONMF_H2,2,0.2778472450444837,2x212,0.01884490007068962,28,0.15262336197235926,0.35989235272039943,0.015281900065019727,2,0.6790232626564546,0.06153437432350266,0.002748899976722896
102,SNR_8db,N,New_N_103.wav,28-2,DeepONMF_H2,2,0.28812820229004604,2x212,0.02189810003619641,28,0.1516932784156788,0.31132203907459666,0.017564799985848367,2,0.6603488387773165,0.04768794470713492,0.003549700020812452
103,SNR_8db,N,New_N_104.wav,28-2,DeepONMF_H2,2,0.2893473483842413,2x212,0.022709100041538477,28,0.15076095762879893,0.3347192654677355,0.019215699983760715,2,0.6386828478026451,0.04968646835945384,0.0026283999904990196
104,SNR_8db,N,New_N_105.wav,28-2,DeepONMF_H2,2,0.23799137864711328,2x212,0.01994090003427118,28,0.153912429770923,0.35762606834317157,0.016797500080429018,2,0.5897611692527475,0.05021918482545036,0.0023485999554395676
105,SNR_8db,N,New_N_106.wav,28-2,DeepONMF_H2,2,0.24827673604472078,2x212,0.02103290008381009,28,0.15235091062266637,0.348127959044015,0.01807859994005412,2,0.6490791969255947,0.0497595679591345,0.0022951000137254596
106,SNR_8db,N,New_N_107.wav,28-2,DeepONMF_H2,2,0.22082708682211027,2x212,0.017648100038059056,28,0.14931506628953442,0.3640582409017694,0.014565999968908727,2,0.6931366816748041,0.07647861074832457,0.002328100032173097
107,SNR_8db,N,New_N_108.wav,28-2,DeepONMF_H2,2,0.25702361749417313,2x212,0.022066100034862757,28,0.1529188582823751,0.34395045496342175,0.019144599908031523,2,0.6353263526610157,0.043997184941313154,0.0022340998984873295
108,SNR_8db,N,New_N_109.wav,28-2,DeepONMF_H2,2,0.3517512693865403,2x212,0.018575599999167025,28,0.15024754088912765,0.35749512392094496,0.014803799916990101,2,0.5620106627787458,0.03521257565024582,0.0025104000233113766
109,SNR_8db,N,New_N_110.wav,28-2,DeepONMF_H2,2,0.24250919438938093,2x212,0.0171818999806419,28,0.15830766512842318,0.3716810522584239,0.013792700017802417,2,0.6219378682459396,0.043806462031963006,0.0024782000109553337
110,SNR_8db,N,New_N_111.wav,28-2,DeepONMF_H2,2,0.2539214094864014,2x212,0.021550799952819943,28,0.1536377686480794,0.37100764060909475,0.01840900001116097,2,0.682110948796828,0.0698785776949038,0.002353799995034933
111,SNR_8db,N,New_N_112.wav,28-2,DeepONMF_H2,2,0.2604565800118813,2x212,0.019061199971474707,28,0.15688586048030104,0.37283365880128716,0.015718000009655952,2,0.5613579807416436,0.053644258797195574,0.0026536000659689307
112,SNR_8db,N,New_N_113.wav,28-2,DeepONMF_H2,2,0.25824377971308426,2x212,0.020203399937599897,28,0.15058829692444947,0.3144355501792954,0.01722349994815886,2,0.6855160731918808,0.04922028935891594,0.0023551000049337745
113,SNR_8db,N,New_N_114.wav,28-2,DeepONMF_H2,2,0.23813012437549927,2x212,0.02021370001602918,28,0.15451728859349256,0.3688455911186408,0.016884499927982688,2,0.6025282070557895,0.04583251230266591,0.0025742000434547663
114,SNR_8db,N,New_N_115.wav,28-2,DeepONMF_H2,2,0.46582496273098983,2x212,0.022612600005231798,28,0.15610245988489765,0.34593742329721494,0.019646600005216897,2,0.5716933067421603,0.05198556622395971,0.0022763999877497554
115,SNR_8db,N,New_N_116.wav,28-2,DeepONMF_H2,2,0.2354881230340887,2x212,0.018416200065985322,28,0.1552135943243214,0.36007219197550133,0.015318899997510016,2,0.687081791852916,0.0650314653057465,0.002333599957637489
116,SNR_8db,N,New_N_117.wav,28-2,DeepONMF_H2,2,0.2742930670517043,2x212,0.018918100045993924,28,0.15046613988920687,0.34233800414671506,0.015594800002872944,2,0.6310180026041612,0.05249239669226297,0.0024995000567287207
117,SNR_8db,N,New_N_118.wav,28-2,DeepONMF_H2,2,0.2643641605351694,2x212,0.02026560006197542,28,0.1569810498637412,0.36934547837904724,0.016784300096333027,2,0.5617118217890155,0.04327050712805954,0.002593299956060946
