indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h
0,8-20,2,0.09279781177904262,20x212,0.03147210000315681,8,0.06867954069028494,0.3863470079572137,20,0.05451694756381243,0.15643233382208138
1,8-20,2,0.09564579725943528,20x212,0.03289940001559444,8,0.07401385016259768,0.4108736892591097,20,0.049711493130575116,0.16285710932474315
2,8-20,2,0.1016588450363081,20x212,0.024309400003403425,8,0.07508238169729366,0.3363582255488888,20,0.05742961494157421,0.15617854701354997
3,8-20,2,0.10566122459750711,20x212,0.025608399999327958,8,0.07777835992524645,0.3141512654026875,20,0.05088428106781772,0.1491903643360904
4,8-20,2,0.10448500369285632,20x212,0.024047400016570464,8,0.0735635834955929,0.3155136667744441,20,0.0726132464149509,0.183980612381433
5,8-20,2,0.09471233127084566,20x212,0.020075300009921193,8,0.07235180377259791,0.3443095046869515,20,0.045496377083136745,0.1841280274463237
6,8-20,2,0.1016835005173751,20x212,0.026261999999405816,8,0.07203602860686986,0.3839278001014825,20,0.06047467935928893,0.1688264278827738
7,8-20,2,0.1004365791133642,20x212,0.02265970001462847,8,0.07689901754865619,0.37838661317771677,20,0.05158835398945138,0.19063318944854168
8,8-20,2,0.08823085178044876,20x212,0.03375360000063665,8,0.0585736871917826,0.33673683159272466,20,0.05063364747934888,0.15548624364796126
9,8-20,2,0.09150196078051478,20x212,0.020428699994226918,8,0.06651334209936297,0.36541410737452146,20,0.04816027131157457,0.17107755790822285
10,8-20,2,0.09586914351876484,20x212,0.021184999990509823,8,0.07314317719576546,0.39400552337083583,20,0.047893208195202326,0.14541640103428338
11,8-20,2,0.1049874630048161,20x212,0.02407740001217462,8,0.08524725232087053,0.30724815871294275,20,0.04249801944972303,0.1605883820625515
12,8-20,2,0.10083183337568832,20x212,0.020899099996313453,8,0.07385759047930798,0.35227016149390206,20,0.062388198009544926,0.18346464103643592
13,8-20,2,0.09256337260680764,20x212,0.021420100005343556,8,0.06939474854317124,0.4129031039943759,20,0.05497373159243562,0.19198227822105288
14,8-20,2,0.10490849872773972,20x212,0.020930099999532104,8,0.07823118715754634,0.37454718175916557,20,0.05002906125325342,0.16361000601772077
15,8-20,2,0.10597412276675935,20x212,0.02521110000088811,8,0.08068939657039208,0.3019905341657572,20,0.04715948707605953,0.19542760755817754
16,8-20,2,0.10012294756504002,20x212,0.027832599997054785,8,0.06430447074474419,0.3510989547412406,20,0.07633708277209947,0.1399174864964765
17,8-20,2,0.09340371349083125,20x212,0.03098480001790449,8,0.07355850578775104,0.3591032637802825,20,0.043871903454859966,0.18189897488555037
18,8-20,2,0.10755314590474456,20x212,0.02273199998307973,8,0.07611953335418274,0.31032693908697434,20,0.08268201084104203,0.17981589524548142
19,8-20,2,0.11479819253427428,20x212,0.022408999997423962,8,0.09372601621492498,0.360796165843536,20,0.049724930134243214,0.1404516994305162
20,8-20,2,0.10316080109822293,20x212,0.025413600000320002,8,0.07641270780804764,0.3445414952176503,20,0.05117205765641016,0.1769193135327047
21,8-20,2,0.1049379997870613,20x212,0.020258700009435415,8,0.07888870286738547,0.40083033400151574,20,0.04825229358041259,0.22596029900341427
22,8-20,2,0.11480854501242459,20x212,0.021247300028335303,8,0.09595084710676863,0.3276764202031825,20,0.04461492100171905,0.1807954293463269
23,8-20,2,0.10482942187355002,20x212,0.022319200012134388,8,0.08392927718077817,0.3602148124380961,20,0.051295240998306395,0.1387960204326205
24,8-20,2,0.10475920028043653,20x212,0.018808699998771772,8,0.08351883256833614,0.3574608685619938,20,0.04780923823755185,0.14313457822512718
25,8-20,2,0.1069637625580697,20x212,0.019988699990790337,8,0.08273545697902918,0.36369989895155336,20,0.05522035985694348,0.17802311478192182
26,8-20,2,0.10168130251168038,20x212,0.02087269999901764,8,0.07477021040645893,0.25637482445676774,20,0.046049812574012465,0.13970705170198758
27,8-20,2,0.09581850853842831,20x212,0.025931399984983727,8,0.07144455040240687,0.33731754888915244,20,0.05296974871857707,0.14580837769618502
28,8-20,2,0.10304027270150709,20x212,0.021630700008245185,8,0.07808577964070149,0.2911646370253057,20,0.04682245916851073,0.1799703059560014
29,8-20,2,0.09335160722378483,20x212,0.027875700005097315,8,0.07134928809960507,0.26944249897608596,20,0.039532025916460684,0.16716320153037026
30,8-20,2,0.08675489981480454,20x212,0.03180419999989681,8,0.0626871388217657,0.3754558073970153,20,0.04821356996738874,0.1904025022906582
31,8-20,2,0.10462982236299624,20x212,0.03045419999398291,8,0.08238119705692905,0.3076052259417744,20,0.04564332892543961,0.19511367117398037
32,8-20,2,0.10230659769603552,20x212,0.023288800002774224,8,0.07397735689506608,0.3721426043037686,20,0.058013620174145714,0.1823026165299361
33,8-20,2,0.0999764859827845,20x212,0.03915460000280291,8,0.07230556540115507,0.3231001908914349,20,0.05865470623538293,0.197778306908007
34,8-20,2,0.09867393435687494,20x212,0.02200779999839142,8,0.07151184945104291,0.26729086760453846,20,0.04651732189365611,0.1427086153453005
35,8-20,2,0.09572194362241232,20x212,0.024413400009507313,8,0.06453822330069055,0.28572306275076054,20,0.05392917383551461,0.13847136307004654
36,8-20,2,0.08530754701332173,20x212,0.028139499976532534,8,0.05499968403152013,0.322311557995291,20,0.04299370556393425,0.21834255249618778
37,8-20,2,0.08549195502469716,20x212,0.0193054000264965,8,0.060866672170644,0.35592770472255536,20,0.04116782706344086,0.19523385717145764
38,8-20,2,0.07737574208996312,20x212,0.019426200015004724,8,0.05065223207088394,0.4115890238123959,20,0.04716563958067493,0.16651470193809081
39,8-20,2,0.08254353449133955,20x212,0.026827099994989112,8,0.045408125391716625,0.3604211914891953,20,0.05208398766458956,0.18479727302736962
40,8-20,2,0.09576613973072168,20x212,0.019587499991757795,8,0.07522968416998795,0.39715678912906954,20,0.04565781471082352,0.16291345218233713
41,8-20,2,0.08849907846026984,20x212,0.027495299989823252,8,0.060964621972644954,0.41043100793032167,20,0.04950517993542091,0.18974300808255637
42,8-20,2,0.09061554242377803,20x212,0.02203870000084862,8,0.07058773595812537,0.36101717595307253,20,0.04015736935650589,0.20505500308001814
43,8-20,2,0.09187355718293486,20x212,0.01977919999626465,8,0.062129149889958345,0.3282572948306867,20,0.04855828426487043,0.2086789658375609
44,8-20,2,0.09391111775663195,20x212,0.021342100022593513,8,0.07396944733952704,0.36992097001209895,20,0.044826810553638026,0.1786430632458862
45,8-20,2,0.09877144807648798,20x212,0.021110300003783777,8,0.07317739270298765,0.32120842572406316,20,0.04656847290158624,0.1861093520780195
46,8-20,2,0.09690356342244304,20x212,0.025859200017293915,8,0.06889035742847369,0.3419359944107433,20,0.05341504869609666,0.19745781963519163
47,8-20,2,0.0868364940311212,20x212,0.018541400000685826,8,0.061620877746950006,0.3783979343428535,20,0.04346675811594469,0.21633189733179173
48,8-20,2,0.08343786985403584,20x212,0.020934500003932044,8,0.05707966150241041,0.37119520262533295,20,0.05290974253239371,0.139481029483396
49,8-20,2,0.08097293613944208,20x212,0.01906530000269413,8,0.05796458421574011,0.41644153813241075,20,0.050141729560089665,0.14877909374084447
50,8-20,2,0.09062460560234233,20x212,0.022980599984293804,8,0.06776767056953006,0.3600175077421652,20,0.04750913284898915,0.1861516772319826
51,8-20,2,0.09493829078600022,20x212,0.019738500006496906,8,0.06797537376224479,0.3813368858855725,20,0.05403974920127939,0.16327982106604821
52,8-20,2,0.10057481169487682,20x212,0.02222579999943264,8,0.07500212505189205,0.36792185551523976,20,0.049655914745255776,0.14711920465673736
53,8-20,2,0.0922958800121807,20x212,0.021510299993678927,8,0.06263722640402757,0.3820547020228539,20,0.06529486589126325,0.14483485690229356
54,8-20,2,0.09614946353505102,20x212,0.02169789999607019,8,0.06957352894526925,0.35305179883192317,20,0.04442781012436925,0.27722444335261276
55,8-20,2,0.09236434518122945,20x212,0.021793899999465793,8,0.06826793768648323,0.4046470786064256,20,0.04566555827824155,0.16552705415040722
56,8-20,2,0.08666683202889769,20x212,0.02249980001943186,8,0.06250451645498625,0.39926086951725853,20,0.04325621053436099,0.2368595484385426
57,8-20,2,0.09302907525366039,20x212,0.022570400004042313,8,0.06900145024472645,0.3750102563499582,20,0.04613495982481709,0.19777150879799069
58,8-20,2,0.08693599567551291,20x212,0.019778800022322685,8,0.058670123134821395,0.31932027994064544,20,0.04995447277559128,0.1884435004106612
59,8-20,2,0.08926554658573717,20x212,0.02150420000543818,8,0.06646539105123013,0.3355898127063529,20,0.04215341382903321,0.164118909563712
60,8-20,2,0.08612712762027584,20x212,0.021117699972819537,8,0.06337419034001479,0.3991700955979365,20,0.04085012425027914,0.26953521071099185
61,8-20,2,0.08755286361355481,20x212,0.023568799981148914,8,0.0612574790152666,0.40952387435500454,20,0.04622944688960946,0.1648236288109159
62,8-20,2,0.0827248493439866,20x212,0.021503199997823685,8,0.054969234460236584,0.3768218776109104,20,0.04694873435900058,0.16281643235362706
63,8-20,2,0.08502586151081175,20x212,0.02010679998784326,8,0.06506205346419085,0.4113080739401565,20,0.047054357583539805,0.18326179680726135
64,8-20,2,0.09024422432848396,20x212,0.027275799977360293,8,0.06399278956974613,0.34177598923720937,20,0.04748046096804104,0.20150641970211558
65,8-20,2,0.09292308072530411,20x212,0.0212906000087969,8,0.0671257741371272,0.3451974503336152,20,0.054228097012087306,0.15536380103717543
66,8-20,2,0.07857533658946794,20x212,0.02253539999946952,8,0.054162169185782184,0.4594918530220572,20,0.05264173915181718,0.20057447278850926
67,8-20,2,0.08403114022882664,20x212,0.02335579998907633,8,0.061088999123436856,0.47460115018863724,20,0.04986482167202098,0.18483477061766043
68,8-20,2,0.08757078374340695,20x212,0.020298499992350116,8,0.06695580814035053,0.36480481725825253,20,0.04075219278789788,0.17298964412041337
69,8-20,2,0.1102210214689105,20x212,0.021002099994802848,8,0.08876236371963797,0.3469476743747502,20,0.042922417335527194,0.1587056067109312
70,8-20,2,0.09808249657099252,20x212,0.02635029997327365,8,0.07046267769027936,0.3725272330333536,20,0.055722167141228546,0.17166638206723833
71,8-20,2,0.08646710177122839,20x212,0.0277652999793645,8,0.06231660259793056,0.3195162482840796,20,0.04522875502797527,0.16467770496409118
72,8-20,2,0.08997515828277027,20x212,0.029319099994609132,8,0.06442084360548232,0.34971646308412735,20,0.04325990864422932,0.1689517014359681
73,8-20,2,0.09904397471965277,20x212,0.02612669998779893,8,0.07259069915209496,0.34448797583921625,20,0.05872244951460077,0.21485874769464466
74,8-20,2,0.09805223749822443,20x212,0.031237000017426908,8,0.07408733157335402,0.3722017934203542,20,0.051623958851458304,0.1759917266710474
75,8-20,2,0.10113961778760563,20x212,0.02314580001984723,8,0.07554610254442046,0.33892087007037713,20,0.04950763324424791,0.22976913071323207
