base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_-8db,DeepONMF_W_9-8-7,1,PROMEDIO_MACRO,146,746,54,54,0.8920000000000001,0.73,0.9324999999999999,0.7220860906283482,0.83125,200
SNR_-8db,DeepONMF_W_9-8-7,2,PROMEDIO_MACRO,141,741,59,59,0.882,0.705,0.9262499999999999,0.7082690348866819,0.815625,200
SNR_-8db,DeepONMF_W_9-8-7,3,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.723297639886162,0.825,200
SNR_-8db,DeepONMF_W_9-8-7,4,PROMEDIO_MACRO,123,723,77,77,0.8460000000000001,0.615,0.9037499999999999,0.6105411439938294,0.759375,200
SNR_-8db,DeepONMF_W_9-8-7,5,PROMEDIO_MACRO,138,738,62,62,0.876,0.69,0.9225000000000001,0.7268131868131869,0.80625,200
