clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,35,146,14,5,0.905,0.875,0.9125,0.7142857142857143,0.89375,40
AS,20,144,16,20,0.82,0.5,0.9,0.5555555555555556,0.7,40
MR,26,140,20,14,0.83,0.65,0.875,0.5652173913043478,0.7625,40
MS,21,147,13,19,0.84,0.525,0.91875,0.6176470588235294,0.721875,40
MVP,21,146,14,19,0.835,0.525,0.9125,0.6,0.71875,40
PROMEDIO_MACRO,123,723,77,77,0.8460000000000001,0.615,0.9037499999999999,0.6105411439938294,0.759375,200
