,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,1,0,0
real_AS,1,35,4,0,0
real_MR,1,3,35,1,0
real_MS,0,1,0,37,2
real_MVP,2,1,1,1,35
