indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,3-8,2,0.16782529122325207,126x8,8x212,3,0.14867056620646507,0.09331638693580924,0.016987500013783574,8,0.044388561936391846,0.11858227861030124,0.006076199992094189
1,N,New_N_002.wav,3-8,2,0.14924835412177023,126x8,8x212,3,0.1271964707369011,0.1826293623070008,0.013773800019407645,8,0.0435980783369037,0.18857683951118412,0.006010200013406575
2,N,New_N_003.wav,3-8,2,0.15228026027505817,126x8,8x212,3,0.13043172704949407,0.23643271825103415,0.018938499997602776,8,0.04292675927231886,0.09830750027923754,0.009527299989713356
3,N,New_N_004.wav,3-8,2,0.13777429429381394,126x8,8x212,3,0.11509852525344635,0.23659904236348572,0.017038099991623312,8,0.04321847008873897,0.13503252669960086,0.008555600012186915
4,N,New_N_005.wav,3-8,2,0.171580050146918,126x8,8x212,3,0.1538507595766817,0.16619301424104208,0.020325300021795556,8,0.04425305359837393,0.1461073731580278,0.006991900008870289
5,N,New_N_006.wav,3-8,2,0.17198439709670887,126x8,8x212,3,0.154490546667283,0.11243708834845458,0.017721999989589676,8,0.045114990778582574,0.13695230755397558,0.008641799999168143
6,N,New_N_007.wav,3-8,2,0.14505409381596326,126x8,8x212,3,0.12506707596315,0.26021199191396843,0.013308699999470264,8,0.04399930615885147,0.1839991097998487,0.005987899989122525
7,N,New_N_008.wav,3-8,2,0.16797542926133216,126x8,8x212,3,0.1497194177982199,0.18729341150724532,0.010259800008498132,8,0.044807647652535317,0.10804193345321515,0.007978100009495392
8,N,New_N_009.wav,3-8,2,0.14076958929294053,126x8,8x212,3,0.11663477356549616,0.32409053151583145,0.013454100000672042,8,0.04284459251532917,0.12375021371642246,0.004875799990259111
9,N,New_N_010.wav,3-8,2,0.14554077349215316,126x8,8x212,3,0.12593208005699444,0.22758892760398708,0.01706829998875037,8,0.043511291810287754,0.11574972168610644,0.008894400001736358
10,N,New_N_011.wav,3-8,2,0.15265306633856965,126x8,8x212,3,0.136707552942858,0.19871774919386576,0.017457100009778515,8,0.035228338362361326,0.15010061283733162,0.007705099997110665
11,N,New_N_012.wav,3-8,2,0.14075894608984285,126x8,8x212,3,0.12045155194917186,0.3056236364616532,0.014014000014867634,8,0.040518763292132415,0.27168247913049354,0.006982000020798296
12,N,New_N_013.wav,3-8,2,0.1569095490622859,126x8,8x212,3,0.1396047852429574,0.3629224064441678,0.01674340001773089,8,0.039843507945375334,0.1638676343664329,0.008431399997789413
13,N,New_N_014.wav,3-8,2,0.15573082444595895,126x8,8x212,3,0.13617438324007056,0.14554371722317336,0.0185942999960389,8,0.04323087298461448,0.09655605485631716,0.012790799984941259
14,N,New_N_015.wav,3-8,2,0.13870228633804887,126x8,8x212,3,0.11671814725928722,0.3012043700205497,0.011827300011646003,8,0.04052262145259142,0.1725015786724364,0.004817699984414503
