distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
20-8-7-6,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.82,0.9550000000000001,0.8552010233395745,0.8875,200
20-8-7-6,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,156,756,44,44,0.9120000000000001,0.78,0.945,0.7959524423804609,0.8625,200
20-8-7-6,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7801989540514132,0.84375,200
20-8-7-6,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,158,758,42,42,0.916,0.7899999999999999,0.9475,0.8087150787150789,0.86875,200
20-8-7-6,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,156,756,44,44,0.9120000000000001,0.78,0.9450000000000001,0.8208454816508356,0.8625,200
20-8-7-6,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,117,717,83,83,0.834,0.585,0.89625,0.6084858816514084,0.740625,200
20-8-7-6,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,121,721,79,79,0.842,0.605,0.9012499999999999,0.6165258061057874,0.753125,200
20-8-7-6,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,124,724,76,76,0.8480000000000001,0.62,0.905,0.6198613010133747,0.7625,200
20-8-7-6,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,121,721,79,79,0.842,0.6050000000000001,0.9012500000000001,0.6107134858422653,0.753125,200
20-8-7-6,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,127,727,73,73,0.8539999999999999,0.635,0.9087500000000001,0.6603640013036822,0.771875,200
20-8-7-6,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.97625,0.9102396379703258,0.940625,200
20-8-7-6,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8851140323091542,0.928125,200
20-8-7-6,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9674999999999999,0.8704878048780488,0.91875,200
20-8-7-6,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9724999999999999,0.890877192982456,0.93125,200
20-8-7-6,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.97625,0.9094655383042183,0.940625,200
20-8-7-6,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,151,751,49,49,0.9019999999999999,0.7550000000000001,0.9387500000000001,0.7829973171482605,0.846875,200
20-8-7-6,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,146,746,54,54,0.892,0.73,0.9324999999999999,0.7317208463186616,0.83125,200
20-8-7-6,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7,0.925,0.7186933517368299,0.8125,200
20-8-7-6,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.9299999999999999,0.7173271413828688,0.825,200
20-8-7-6,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,147,747,53,53,0.8939999999999999,0.7350000000000001,0.9337500000000001,0.7540114154908811,0.834375,200
20-8-7-6,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,193,793,7,7,0.986,0.9650000000000001,0.99125,0.9658357902260342,0.978125,200
20-8-7-6,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9175775409850233,0.946875,200
20-8-7-6,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9158318425760287,0.946875,200
20-8-7-6,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.985,0.9412904140669314,0.9625,200
20-8-7-6,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9608608864422818,0.975,200
20-8-7-6,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637499999999999,0.8626046176046177,0.909375,200
20-8-7-6,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8757070273753792,0.921875,200
20-8-7-6,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.82,0.9550000000000001,0.8323977685998593,0.8875,200
20-8-7-6,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8700000000000001,0.9675,0.8718378485820345,0.91875,200
20-8-7-6,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,173,773,27,27,0.946,0.8649999999999999,0.9662499999999999,0.8652958473893184,0.915625,200
