indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,N,New_N_001.wav,8-6-3,3,0.2690009297433417,126x3,3x212,8,0.06867954119532307,0.3863470081962324,0.006649999995715916,6,0.24505506277919356,0.22005140425337974,0.0027595000065048225,3,0.5379310044166266,0.22115765966935205,0.0023922000036691315
1,N,New_N_002.wav,8-6-3,3,0.228779609934651,126x3,3x212,8,0.07401385154221703,0.4108736923352186,0.006142999998701271,6,0.20916369298818893,0.2728337062336716,0.0027614999999059364,3,0.4909098052670309,0.23262478930250505,0.002471200001309626
2,N,New_N_003.wav,8-6-3,3,0.3198251320601561,126x3,3x212,8,0.07508238353131656,0.3363582245614244,0.008505200006766245,6,0.20549214729538004,0.17182045165565002,0.003293499998108018,3,0.546969731281427,0.17715451642453015,0.0023711999965598807
3,N,New_N_004.wav,8-6-3,3,0.34076275772765363,126x3,3x212,8,0.07777836037730713,0.314151269102415,0.008439899997028988,6,0.16126950072253263,0.1632967827009297,0.004059400002006441,3,0.5373736692194369,0.13824574821298832,0.0024319000003742985
4,N,New_N_005.wav,8-6-3,3,0.3389392697749529,126x3,3x212,8,0.07356357960891889,0.315513658449778,0.006794099994294811,6,0.25844107347222617,0.18514878077992689,0.0027020000052289106,3,0.4932621412800264,0.13110265669757248,0.0023771000051056035
5,N,New_N_006.wav,8-6-3,3,0.41125479675044807,126x3,3x212,8,0.07235180223792954,0.344309505643451,0.006111099995905533,6,0.2488644321172155,0.12472557055190665,0.004032700002426282,3,0.5037507963214779,0.08995046956972663,0.0036037999961990863
6,N,New_N_007.wav,8-6-3,3,0.23611875309877597,126x3,3x212,8,0.07203602748275152,0.3839277982351273,0.006663400003162678,6,0.19245544328940709,0.26908927452326387,0.0034350999994785525,3,0.4338251502715497,0.20602052864162143,0.002950900001451373
7,N,New_N_008.wav,8-6-3,3,0.298170307582923,126x3,3x212,8,0.07689901966235164,0.37838661180896854,0.008619100000942126,6,0.19636869365098797,0.1780627582411984,0.0031983999942895025,3,0.4087376298992344,0.14241560146883142,0.002396500000031665
8,N,New_N_009.wav,8-6-3,3,0.27288419740321546,126x3,3x212,8,0.05857368616413055,0.33673683401516297,0.0070103000034578145,6,0.17798837783904303,0.2395819028707193,0.0028333000009297393,3,0.48909139892012016,0.28422717373013745,0.0023114000068744645
9,N,New_N_010.wav,8-6-3,3,0.32495819976434004,126x3,3x212,8,0.06651334059609108,0.365414107072143,0.005614200003037695,6,0.2101833041751048,0.24410707185936756,0.002476300003763754,3,0.4803293032851076,0.2221074170310117,0.0021092999959364533
10,N,New_N_011.wav,8-6-3,3,0.39748812911486997,126x3,3x212,8,0.07314317727331264,0.39400551779578386,0.005882199999177828,6,0.22225254305060707,0.2172194896654527,0.002486600002157502,3,0.48089952250640977,0.2633472386219507,0.0021902000007685274
11,N,New_N_012.wav,8-6-3,3,0.357965053458739,126x3,3x212,8,0.08524725295789727,0.30724816373407765,0.005590000000665896,6,0.2584838497501115,0.19767874798267013,0.0024506999980076216,3,0.4424699548900907,0.1331469403123123,0.0021025000023655593
