,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,1,0,2,0
real_AS,0,34,3,3,0
real_MR,0,1,35,4,0
real_MS,0,9,1,30,0
real_MVP,1,9,3,2,25
