indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos,capa_5_rango,capa_5_error,capa_5_ortogonalidad_h,capa_5_segundos
0,N,New_N_001.wav,10-9-7-5-3,5,0.43598956407441536,126x3,3x212,10,0.06681057313835524,0.3928881729364507,0.010482400000910275,9,0.13283876530141936,0.2522498666761025,0.0033933000013348646,7,0.2670882291171508,0.21440646735273092,0.0029345000002649613,5,0.33755108964970804,0.21581002230953467,0.0025592999954824336,3,0.4910150210622767,0.18862222059238057,0.0023863000023993663
1,N,New_N_002.wav,10-9-7-5-3,5,0.4785584645423294,126x3,3x212,10,0.06115734382872279,0.37122555396080664,0.0075017999988631345,9,0.12836400540589896,0.20526537928297373,0.00313319999986561,7,0.31855996417443067,0.14386894482707774,0.0030446000018855557,5,0.38638049094225707,0.13161662822676526,0.0028485000002547167,3,0.5111752568994175,0.11636298746029737,0.0024141000030795112
2,N,New_N_003.wav,10-9-7-5-3,5,0.4333375962249853,126x3,3x212,10,0.0646034317495872,0.36246256560368695,0.008829099999275059,9,0.14134033351399,0.20939314591601096,0.004663899999286514,7,0.3095083563897438,0.2065215050079795,0.00432369999907678,5,0.38873501157513674,0.18145374663401287,0.0037424999973154627,3,0.511637075469599,0.15893701983071298,0.0034431000021868385
3,N,New_N_004.wav,10-9-7-5-3,5,0.5063639107718267,126x3,3x212,10,0.0668861645952475,0.3448538935174147,0.007353399996645749,9,0.19997871039100582,0.19044314390692962,0.0030017000026418827,7,0.32607916318272606,0.17456232302795224,0.0029111000039847568,5,0.38610629142178415,0.164851615200846,0.002653400006238371,3,0.4797826954750415,0.18038658023990994,0.002460299998347182
4,N,New_N_005.wav,10-9-7-5-3,5,0.4431304372836586,126x3,3x212,10,0.06681615204490755,0.34331445825852,0.007438000000547618,9,0.1614097014816854,0.1852144504864417,0.004073699994478375,7,0.2825885177744208,0.18727318758861705,0.0031084999936865643,5,0.3924381754130385,0.1745708175505164,0.0026415000029373914,3,0.5231286621850925,0.2129420422514483,0.002375600000959821
5,N,New_N_006.wav,10-9-7-5-3,5,0.5254779346491075,126x3,3x212,10,0.07019098790419794,0.3395757793991208,0.007667600002605468,9,0.12413682926960748,0.20380655914020346,0.003293300003861077,7,0.23406889029604894,0.17628481655585826,0.0030155999993439764,5,0.35943617289189855,0.16584210250278913,0.0024531000017304905,3,0.47605068312802556,0.15984622771332782,0.0021844000002602115
6,N,New_N_007.wav,10-9-7-5-3,5,0.4266474709182053,126x3,3x212,10,0.06182090427054762,0.3667521317253434,0.007452800004102755,9,0.17193607446820966,0.21863377609507875,0.0028923999998369254,7,0.2579510225863991,0.1911506620275258,0.0026969000027747825,5,0.3647705312391927,0.17371091157232746,0.002289700001711026,3,0.44239932742623256,0.1761399554002031,0.002081500002532266
7,N,New_N_008.wav,10-9-7-5-3,5,0.48217105249245223,126x3,3x212,10,0.05669710467968685,0.34490414397973523,0.006883999994897749,9,0.17781076597304651,0.184986353600409,0.0030719000060344115,7,0.3017930257652063,0.16609210996112464,0.00258689999463968,5,0.37630685052677015,0.1707751236862776,0.002223999996203929,3,0.5347639853372104,0.20797549177328475,0.0020193000018480234
8,N,New_N_009.wav,10-9-7-5-3,5,0.46480760498168816,126x3,3x212,10,0.058239813192381674,0.34715251683464715,0.006807899997511413,9,0.20372592506082898,0.21751729092440522,0.002660599995579105,7,0.26226091573993415,0.18417119148323458,0.002550899997004308,5,0.4013586010944312,0.17298581360658152,0.002192500003729947,3,0.4937875492898244,0.19394752285364092,0.0020772000061697327
9,N,New_N_010.wav,10-9-7-5-3,5,0.541248589540985,126x3,3x212,10,0.05909955267431485,0.33127047310067625,0.006503099997644313,9,0.20552410623715808,0.19188728368511213,0.002599200000986457,7,0.23656510825917587,0.16316856463796167,0.002504099997167941,5,0.3775989452329425,0.15203484261458705,0.002165500001865439,3,0.4691738623744191,0.12325494187744424,0.002162299999326933
10,N,New_N_011.wav,10-9-7-5-3,5,0.4239122943497615,126x3,3x212,10,0.07313840331949643,0.37496962412829593,0.006444400001782924,9,0.18801459241061771,0.22164621596199652,0.0026404000018374063,7,0.294082260873824,0.17673236679768897,0.002540699999372009,5,0.39430971293967443,0.15729474433571572,0.002300000000104774,3,0.4690148261016211,0.13862934525720824,0.002129699998477008
11,N,New_N_012.wav,10-9-7-5-3,5,0.4341342669380445,126x3,3x212,10,0.07084415181008981,0.3094849729539432,0.006604800000786781,9,0.10352813693549637,0.1827831606854526,0.0035539000018616207,7,0.22893688661931508,0.16562610051234608,0.002587199996924028,5,0.38449511640786954,0.1499552594359171,0.00237800000468269,3,0.5498136722223886,0.19974922273383455,0.0020777999961865135
12,N,New_N_013.wav,10-9-7-5-3,5,0.4739060360269761,126x3,3x212,10,0.06471269163153355,0.35648861279520716,0.006982399994740263,9,0.17102368271971394,0.21162298998430518,0.003042900003492832,7,0.2701103859209796,0.19161854527711605,0.0030167000004439615,5,0.4175360583937276,0.2160606786443716,0.002262699999846518,3,0.4401885431632652,0.20090035728864145,0.002017900005739648
13,N,New_N_014.wav,10-9-7-5-3,5,0.5000270745261665,126x3,3x212,10,0.06449428614174924,0.37686016659617594,0.006387199995515402,9,0.1814328580249152,0.20171444088991294,0.003795700002228841,7,0.2701311957250294,0.164320698760882,0.0026123999996343628,5,0.36784297984827574,0.16371368656807764,0.00220650000119349,3,0.47959322391347226,0.13009129709414133,0.0020027999999001622
14,N,New_N_015.wav,10-9-7-5-3,5,0.4012549682529094,126x3,3x212,10,0.06705701714053351,0.3231880190747862,0.007485200003429782,9,0.18263205877837535,0.21405357351881074,0.0027454999944893643,7,0.22696270547728098,0.18315863860587042,0.0026101999974343926,5,0.3719587596413002,0.18940493975477535,0.00224280000111321,3,0.49067351441693774,0.18621605961820817,0.0020183000015094876
15,N,New_N_016.wav,10-9-7-5-3,5,0.4982864020195066,126x3,3x212,10,0.06709054331870694,0.33422075314850885,0.0068079000047873706,9,0.16011044478547082,0.18081840634652252,0.0030923000012990087,7,0.26463315758897393,0.16817187705477804,0.0025722999998833984,5,0.32692037358202514,0.14487454794723714,0.002185299999837298,3,0.4942641605243035,0.13802908400888683,0.0019787999990512617
16,N,New_N_017.wav,10-9-7-5-3,5,0.4871687805462368,126x3,3x212,10,0.07104860574531661,0.31973017609706794,0.007769999996526167,9,0.20461065364293912,0.161493619266501,0.0032892000017454848,7,0.24400621864654645,0.14387036353550753,0.002472499996656552,5,0.37889236768408163,0.1198635565492751,0.002138099996955134,3,0.43643727074820227,0.12025954046418347,0.0019639000020106323
17,N,New_N_018.wav,10-9-7-5-3,5,0.4719450647593137,126x3,3x212,10,0.0736752765299382,0.36075757763523647,0.006676199998764787,9,0.1808859564165203,0.15180152172970163,0.0025944999943021685,7,0.3133160070329508,0.1640285464935589,0.0025090000053751282,5,0.36495899525375475,0.17608086610175971,0.0021627000023727305,3,0.4635569336187744,0.14901319766458723,0.002079300000332296
