comparación,distancia
N-AS,1.1084536152634201
N-MR,0.33321600015531383
N-MS,0.4628444792269309
N-MVP,0.08453769859976656
AS-MR,1.441669615418734
AS-MS,1.5712980944903512
AS-MVP,1.1929913138631867
MR-MS,0.12962847907161706
MR-MVP,0.24867830155554727
MS-MVP,0.37830678062716433
