,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,32,2,0,1,5
real_AS,0,37,2,0,1
real_MR,0,12,26,2,0
real_MS,4,16,1,15,4
real_MVP,8,8,3,1,20
