clase,archivo,origen,tSNE_1,tSNE_2
N,columna_H_000312,columnas_H_final,-22.820368,-13.97146
N,columna_H_000966,columnas_H_final,10.921662,10.587052
N,columna_H_001310,columnas_H_final,46.559303,5.7637095
N,columna_H_001475,columnas_H_final,-19.21976,3.8505223
N,columna_H_001583,columnas_H_final,-22.149094,-14.742645
N,columna_H_001859,columnas_H_final,-0.1836729,-3.4419177
N,columna_H_002480,columnas_H_final,-14.378775,-8.420529
N,columna_H_002707,columnas_H_final,1.5037708,-2.6538699
N,columna_H_002882,columnas_H_final,-20.754591,2.2968984
N,columna_H_003241,columnas_H_final,-24.324589,-1.1534699
N,columna_H_003367,columnas_H_final,40.47852,19.125992
N,columna_H_003376,columnas_H_final,0.3829788,11.472178
N,columna_H_003644,columnas_H_final,31.001465,0.99319446
N,columna_H_003732,columnas_H_final,-24.448124,-14.865949
N,columna_H_003783,columnas_H_final,-23.132463,-11.924223
N,columna_H_003832,columnas_H_final,-3.2416217,-4.806175
N,columna_H_003851,columnas_H_final,42.83868,2.9365115
N,columna_H_003908,columnas_H_final,-20.296745,2.682342
N,columna_H_003993,columnas_H_final,-33.22095,-10.798776
N,columna_H_004107,columnas_H_final,40.518627,27.171604
N,columna_H_004130,columnas_H_final,-33.24108,-18.409922
N,columna_H_004517,columnas_H_final,-24.91885,4.9906864
N,columna_H_004868,columnas_H_final,-32.48335,-20.192316
N,columna_H_005025,columnas_H_final,-16.2554,-12.250465
N,columna_H_005373,columnas_H_final,-21.494242,-13.9679165
N,columna_H_005433,columnas_H_final,-18.298649,-11.784827
N,columna_H_005517,columnas_H_final,39.75181,27.453363
N,columna_H_005938,columnas_H_final,28.183498,20.578787
N,columna_H_005942,columnas_H_final,38.912987,25.789455
N,columna_H_006484,columnas_H_final,-11.549682,-12.108277
N,columna_H_006549,columnas_H_final,39.262875,17.783749
N,columna_H_006825,columnas_H_final,30.37376,15.580685
N,columna_H_006865,columnas_H_final,41.384937,27.94687
N,columna_H_007011,columnas_H_final,9.417356,8.330255
N,columna_H_007077,columnas_H_final,40.73804,27.678762
N,columna_H_007106,columnas_H_final,-13.583955,-9.497656
N,columna_H_007742,columnas_H_final,11.937472,-20.539265
N,columna_H_008045,columnas_H_final,-53.037586,-0.93198353
N,columna_H_008261,columnas_H_final,-52.84375,-0.9620258
N,columna_H_008494,columnas_H_final,1.6421355,-2.663263
N,columna_H_008542,columnas_H_final,-53.428715,-0.88445896
N,columna_H_009127,columnas_H_final,-0.55563664,7.5147486
N,columna_H_009636,columnas_H_final,20.597523,-25.96639
N,columna_H_009640,columnas_H_final,42.60416,13.5456705
N,columna_H_009951,columnas_H_final,41.629684,20.456558
N,columna_H_010166,columnas_H_final,-30.975601,-11.77397
N,columna_H_010178,columnas_H_final,33.283436,20.979637
N,columna_H_010435,columnas_H_final,28.114092,-2.1683834
N,columna_H_011125,columnas_H_final,31.793535,5.076959
N,columna_H_011226,columnas_H_final,-30.31142,-12.228435
N,columna_H_011325,columnas_H_final,-32.051464,-3.8946114
N,columna_H_011599,columnas_H_final,-33.716576,-14.348258
N,columna_H_011743,columnas_H_final,-32.84505,-4.596244
N,columna_H_011762,columnas_H_final,11.8815155,10.661108
N,columna_H_011778,columnas_H_final,-23.713472,-10.997161
N,columna_H_011971,columnas_H_final,42.29499,2.7244415
N,columna_H_012250,columnas_H_final,-34.50755,-17.453943
N,columna_H_012491,columnas_H_final,25.477297,-1.628669
N,columna_H_012838,columnas_H_final,-21.443178,-9.513244
N,columna_H_012926,columnas_H_final,-13.685662,-3.9974928
N,columna_H_013269,columnas_H_final,-31.452168,-6.996566
N,columna_H_013670,columnas_H_final,15.710828,-5.443288
N,columna_H_013833,columnas_H_final,-25.326572,16.457556
N,columna_H_014023,columnas_H_final,-32.06224,-6.1341724
N,columna_H_014227,columnas_H_final,-30.05184,-3.0361712
N,columna_H_014435,columnas_H_final,-23.494453,-9.602736
N,columna_H_014590,columnas_H_final,-29.227127,-7.268874
N,columna_H_014779,columnas_H_final,1.7544391,-2.6625416
N,columna_H_015044,columnas_H_final,-21.298845,-11.050996
N,columna_H_015408,columnas_H_final,34.16514,3.8211262
N,columna_H_015445,columnas_H_final,-19.589912,-11.577779
N,columna_H_015565,columnas_H_final,-33.502396,-19.155186
N,columna_H_015600,columnas_H_final,-15.329197,-12.27159
N,columna_H_015727,columnas_H_final,36.669716,-22.227636
N,columna_H_015729,columnas_H_final,43.012608,2.7574055
N,columna_H_016223,columnas_H_final,-22.807795,-9.166105
N,columna_H_016462,columnas_H_final,31.66508,0.99609303
N,columna_H_017070,columnas_H_final,-24.105673,-8.914191
N,columna_H_017294,columnas_H_final,-29.593336,-6.0378523
N,columna_H_017377,columnas_H_final,-31.091345,-9.275007
N,columna_H_017412,columnas_H_final,-14.533398,-12.190258
N,columna_H_017443,columnas_H_final,6.693888,-2.0775366
N,columna_H_017787,columnas_H_final,36.13588,22.752457
N,columna_H_018358,columnas_H_final,-17.365864,-11.383294
N,columna_H_018478,columnas_H_final,-13.629555,-9.883072
N,columna_H_018489,columnas_H_final,27.721375,-0.7836158
N,columna_H_018567,columnas_H_final,-26.076674,-14.346215
N,columna_H_018574,columnas_H_final,41.439606,21.898985
N,columna_H_018606,columnas_H_final,-34.78346,-17.910015
N,columna_H_018689,columnas_H_final,-27.157967,-13.9627905
N,columna_H_018810,columnas_H_final,-1.001508,-4.8027835
N,columna_H_018914,columnas_H_final,36.573475,-5.11817
N,columna_H_018996,columnas_H_final,-8.578182,-4.7742457
N,columna_H_019048,columnas_H_final,-21.426184,-10.199001
N,columna_H_019101,columnas_H_final,-34.230476,-14.904739
N,columna_H_019109,columnas_H_final,-26.433163,-5.4496183
N,columna_H_019145,columnas_H_final,-8.890741,5.014635
N,columna_H_019484,columnas_H_final,5.290601,7.144943
N,columna_H_019506,columnas_H_final,35.617584,-21.426413
N,columna_H_019658,columnas_H_final,-0.68606615,-4.3032613
N,columna_H_019661,columnas_H_final,-20.87698,5.849877
N,columna_H_019810,columnas_H_final,30.35879,-21.706745
N,columna_H_019938,columnas_H_final,1.6961895,-1.7981758
N,columna_H_020029,columnas_H_final,10.818225,0.61196876
N,columna_H_020042,columnas_H_final,-17.909174,-12.343601
N,columna_H_020202,columnas_H_final,5.4938426,1.8932793
N,columna_H_021087,columnas_H_final,47.573055,4.0660014
N,columna_H_021102,columnas_H_final,-32.09347,-4.748708
N,columna_H_021129,columnas_H_final,11.968849,0.08545196
N,columna_H_021173,columnas_H_final,-22.248222,-11.63367
N,columna_H_021221,columnas_H_final,-22.26516,-9.745909
N,columna_H_021330,columnas_H_final,34.717407,18.467585
N,columna_H_021488,columnas_H_final,-24.133375,-9.927238
N,columna_H_021491,columnas_H_final,-34.858315,-16.873838
N,columna_H_021765,columnas_H_final,6.803943,2.81501
N,columna_H_022324,columnas_H_final,-22.181324,-10.776979
N,columna_H_023137,columnas_H_final,-24.700254,-9.390096
N,columna_H_023201,columnas_H_final,-22.833584,-10.440856
N,columna_H_023528,columnas_H_final,-23.274591,-8.203735
N,columna_H_023540,columnas_H_final,38.664818,17.889147
N,columna_H_023617,columnas_H_final,-30.196474,-3.9407587
N,columna_H_023701,columnas_H_final,-28.091124,-7.751691
N,columna_H_023780,columnas_H_final,41.73065,-0.8444574
N,columna_H_023974,columnas_H_final,-18.973618,-10.720162
N,columna_H_024032,columnas_H_final,-21.954893,-10.347137
N,columna_H_024041,columnas_H_final,-27.969742,-3.1576657
N,columna_H_024176,columnas_H_final,32.016098,17.728806
N,columna_H_024432,columnas_H_final,-11.888062,-4.1703672
N,columna_H_025638,columnas_H_final,42.471245,14.322057
N,columna_H_025857,columnas_H_final,-28.817327,-6.570598
N,columna_H_026750,columnas_H_final,31.345013,-8.163221
N,columna_H_026802,columnas_H_final,36.047886,-23.890444
N,columna_H_026839,columnas_H_final,34.237488,14.660707
N,columna_H_026989,columnas_H_final,-29.959482,-2.244371
N,columna_H_027056,columnas_H_final,-0.050316073,4.600049
N,columna_H_027311,columnas_H_final,34.62505,-23.84796
N,columna_H_027750,columnas_H_final,-20.629416,-10.8375435
N,columna_H_027823,columnas_H_final,-13.464798,7.833236
N,columna_H_028163,columnas_H_final,32.46219,2.4863899
N,columna_H_028256,columnas_H_final,-28.851286,-3.105703
N,columna_H_028269,columnas_H_final,-30.483702,-6.9252043
N,columna_H_028416,columnas_H_final,42.960705,1.7901549
N,columna_H_028448,columnas_H_final,35.7073,3.0552027
N,columna_H_028771,columnas_H_final,-23.158726,-10.023032
N,columna_H_028996,columnas_H_final,-29.926292,-7.2469215
N,columna_H_028999,columnas_H_final,-33.415783,-9.606396
N,columna_H_029114,columnas_H_final,-28.875221,-3.4451869
N,columna_H_029152,columnas_H_final,-28.84132,-15.252625
N,columna_H_029568,columnas_H_final,-5.2727947,1.9808385
N,columna_H_029646,columnas_H_final,43.7873,-14.855505
N,columna_H_029659,columnas_H_final,-28.695744,-1.4310232
N,columna_H_029726,columnas_H_final,14.02377,-6.371903
N,columna_H_029745,columnas_H_final,-28.532919,-2.648233
N,columna_H_029804,columnas_H_final,36.153027,4.1109996
N,columna_H_029970,columnas_H_final,-34.019672,-10.035147
N,columna_H_030426,columnas_H_final,-35.824123,-15.771354
N,columna_H_030524,columnas_H_final,16.888325,13.552668
N,columna_H_030542,columnas_H_final,-20.38409,15.005085
N,columna_H_030747,columnas_H_final,46.930363,3.5380223
N,columna_H_031199,columnas_H_final,4.964197,-15.358051
N,columna_H_031397,columnas_H_final,-26.055964,-4.5995517
N,columna_H_031557,columnas_H_final,11.706312,0.5163019
N,columna_H_031618,columnas_H_final,-31.972862,-11.4057865
N,columna_H_032168,columnas_H_final,-35.838818,-14.541522
N,columna_H_032252,columnas_H_final,-32.33406,-6.4142666
N,columna_H_032276,columnas_H_final,-25.680119,15.442129
N,columna_H_032527,columnas_H_final,41.3786,24.74835
N,columna_H_032555,columnas_H_final,-21.843847,7.7281127
N,columna_H_032618,columnas_H_final,6.4367313,6.357967
N,columna_H_032811,columnas_H_final,-32.585964,-9.61403
N,columna_H_032841,columnas_H_final,-25.060005,-9.951207
N,columna_H_033036,columnas_H_final,39.92847,-23.004555
N,columna_H_033151,columnas_H_final,-25.374472,-9.112581
N,columna_H_033164,columnas_H_final,47.34539,4.088485
N,columna_H_033176,columnas_H_final,-34.192516,-18.491177
N,columna_H_033184,columnas_H_final,-28.441664,2.0499527
N,columna_H_033335,columnas_H_final,-4.7574334,10.798671
N,columna_H_033356,columnas_H_final,-24.85372,-8.754228
N,columna_H_033442,columnas_H_final,-30.412077,-9.169553
N,columna_H_033615,columnas_H_final,6.257795,6.988758
N,columna_H_033786,columnas_H_final,37.9645,19.757292
N,columna_H_033805,columnas_H_final,-33.044624,-20.072708
N,columna_H_033863,columnas_H_final,40.600758,26.827627
N,columna_H_034189,columnas_H_final,-19.055164,3.9328582
