clase,archivo,origen,tSNE_1,tSNE_2
N,New_N_001.wav,media_H_por_audio,17.195944,9.830242
N,New_N_002.wav,media_H_por_audio,20.20011,12.01868
N,New_N_003.wav,media_H_por_audio,15.343758,11.123733
N,New_N_004.wav,media_H_por_audio,15.7202635,11.880711
N,New_N_005.wav,media_H_por_audio,17.245796,10.999653
N,New_N_006.wav,media_H_por_audio,14.895223,11.3193865
N,New_N_007.wav,media_H_por_audio,16.70284,7.793252
N,New_N_008.wav,media_H_por_audio,16.9447,10.928612
N,New_N_009.wav,media_H_por_audio,19.681353,10.741653
N,New_N_010.wav,media_H_por_audio,18.09487,6.4151497
N,New_N_011.wav,media_H_por_audio,14.986774,11.246699
N,New_N_012.wav,media_H_por_audio,16.285583,8.220595
N,New_N_013.wav,media_H_por_audio,19.60076,7.646006
N,New_N_014.wav,media_H_por_audio,15.994905,8.171958
N,New_N_015.wav,media_H_por_audio,14.6754265,9.661977
N,New_N_016.wav,media_H_por_audio,17.37411,8.648635
N,New_N_017.wav,media_H_por_audio,16.288818,9.139347
N,New_N_018.wav,media_H_por_audio,15.968608,8.310828
N,New_N_019.wav,media_H_por_audio,15.5521345,9.127657
N,New_N_020.wav,media_H_por_audio,16.03248,11.3980465
N,New_N_021.wav,media_H_por_audio,19.381514,11.62585
N,New_N_022.wav,media_H_por_audio,16.59998,11.357234
N,New_N_023.wav,media_H_por_audio,19.272774,11.434149
N,New_N_024.wav,media_H_por_audio,14.194798,8.908689
N,New_N_025.wav,media_H_por_audio,17.995874,6.625877
N,New_N_026.wav,media_H_por_audio,17.263395,8.613431
N,New_N_027.wav,media_H_por_audio,18.122,6.9408884
N,New_N_028.wav,media_H_por_audio,16.985888,11.362438
N,New_N_029.wav,media_H_por_audio,15.310375,8.4114685
N,New_N_030.wav,media_H_por_audio,17.731865,7.792691
N,New_N_031.wav,media_H_por_audio,17.885593,7.0790806
N,New_N_032.wav,media_H_por_audio,14.9811325,12.177256
N,New_N_033.wav,media_H_por_audio,17.006855,12.374667
N,New_N_034.wav,media_H_por_audio,16.246437,12.02641
N,New_N_035.wav,media_H_por_audio,19.0577,10.149606
N,New_N_036.wav,media_H_por_audio,19.213367,7.204888
N,New_N_037.wav,media_H_por_audio,-17.33769,-14.1978245
N,New_N_038.wav,media_H_por_audio,-17.337498,-14.197432
N,New_N_039.wav,media_H_por_audio,-17.337477,-14.196976
N,New_N_040.wav,media_H_por_audio,-17.337154,-14.196661
N,New_N_041.wav,media_H_por_audio,18.626953,36.017445
N,New_N_042.wav,media_H_por_audio,16.635172,36.503498
N,New_N_043.wav,media_H_por_audio,15.749791,41.334282
N,New_N_044.wav,media_H_por_audio,16.609417,38.217182
N,New_N_045.wav,media_H_por_audio,16.182905,36.571392
N,New_N_046.wav,media_H_por_audio,17.145021,37.372837
N,New_N_047.wav,media_H_por_audio,15.1680355,38.963623
N,New_N_048.wav,media_H_por_audio,17.979078,37.300743
N,New_N_049.wav,media_H_por_audio,17.444881,38.29826
N,New_N_050.wav,media_H_por_audio,16.901882,39.391056
N,New_N_051.wav,media_H_por_audio,17.510431,38.362934
N,New_N_052.wav,media_H_por_audio,15.228634,39.853935
N,New_N_053.wav,media_H_por_audio,16.508532,37.25306
N,New_N_054.wav,media_H_por_audio,15.102649,40.45649
N,New_N_055.wav,media_H_por_audio,18.092146,36.15148
N,New_N_056.wav,media_H_por_audio,17.974525,39.12175
N,New_N_057.wav,media_H_por_audio,16.71195,39.240273
N,New_N_058.wav,media_H_por_audio,16.67751,36.530132
N,New_N_059.wav,media_H_por_audio,18.870909,39.29121
N,New_N_060.wav,media_H_por_audio,16.911076,40.582916
N,New_N_061.wav,media_H_por_audio,15.066266,40.880085
N,New_N_062.wav,media_H_por_audio,16.207783,40.978737
N,New_N_063.wav,media_H_por_audio,18.107372,38.31737
N,New_N_064.wav,media_H_por_audio,16.498741,39.316013
N,New_N_065.wav,media_H_por_audio,16.075089,38.566246
N,New_N_066.wav,media_H_por_audio,15.9388275,41.42075
N,New_N_067.wav,media_H_por_audio,17.832262,36.926952
N,New_N_068.wav,media_H_por_audio,16.948015,40.362648
N,New_N_069.wav,media_H_por_audio,14.025887,15.487861
N,New_N_070.wav,media_H_por_audio,16.873901,14.038856
N,New_N_071.wav,media_H_por_audio,13.520131,15.74059
N,New_N_072.wav,media_H_por_audio,14.580905,14.913726
N,New_N_073.wav,media_H_por_audio,13.81621,15.958664
N,New_N_074.wav,media_H_por_audio,12.961264,16.462902
N,New_N_075.wav,media_H_por_audio,12.57619,15.364437
N,New_N_076.wav,media_H_por_audio,13.527823,14.781675
N,New_N_077.wav,media_H_por_audio,12.014753,16.388329
N,New_N_078.wav,media_H_por_audio,12.318111,15.736198
N,New_N_079.wav,media_H_por_audio,13.248936,15.872941
N,New_N_080.wav,media_H_por_audio,11.574905,16.712353
N,New_N_081.wav,media_H_por_audio,19.745792,12.962111
N,New_N_082.wav,media_H_por_audio,14.9237585,14.675909
N,New_N_083.wav,media_H_por_audio,13.444177,16.78163
N,New_N_084.wav,media_H_por_audio,13.958949,15.982157
N,New_N_085.wav,media_H_por_audio,11.711843,15.8958435
N,New_N_086.wav,media_H_por_audio,14.699331,15.846445
N,New_N_087.wav,media_H_por_audio,10.830494,16.110094
N,New_N_088.wav,media_H_por_audio,12.148464,15.913431
N,New_N_089.wav,media_H_por_audio,14.307622,15.84098
N,New_N_090.wav,media_H_por_audio,17.608278,13.208012
N,New_N_091.wav,media_H_por_audio,16.180021,14.417602
N,New_N_092.wav,media_H_por_audio,13.152829,14.968282
N,New_N_093.wav,media_H_por_audio,12.459254,15.6492195
N,New_N_094.wav,media_H_por_audio,9.661779,16.571825
N,New_N_095.wav,media_H_por_audio,9.842744,16.574724
N,New_N_096.wav,media_H_por_audio,13.6838455,15.358388
N,New_N_097.wav,media_H_por_audio,13.912292,16.098867
N,New_N_098.wav,media_H_por_audio,12.001377,14.756425
N,New_N_099.wav,media_H_por_audio,18.456444,38.498814
N,New_N_100.wav,media_H_por_audio,18.603209,35.96659
N,New_N_101.wav,media_H_por_audio,17.32155,36.49742
N,New_N_102.wav,media_H_por_audio,18.390734,35.825928
N,New_N_103.wav,media_H_por_audio,16.613663,40.491028
N,New_N_104.wav,media_H_por_audio,18.22876,38.609825
N,New_N_105.wav,media_H_por_audio,17.5796,35.57101
N,New_N_106.wav,media_H_por_audio,17.363316,37.1756
N,New_N_107.wav,media_H_por_audio,17.785688,39.723064
N,New_N_108.wav,media_H_por_audio,18.688105,38.259823
N,New_N_109.wav,media_H_por_audio,16.355513,37.836155
N,New_N_110.wav,media_H_por_audio,15.3777895,38.48959
N,New_N_111.wav,media_H_por_audio,17.515171,37.844788
N,New_N_112.wav,media_H_por_audio,15.393021,40.583317
N,New_N_113.wav,media_H_por_audio,18.737766,39.168385
N,New_N_114.wav,media_H_por_audio,17.428207,38.708965
N,New_N_115.wav,media_H_por_audio,16.406029,39.866398
N,New_N_116.wav,media_H_por_audio,17.410189,36.903
N,New_N_117.wav,media_H_por_audio,15.865187,38.94495
N,New_N_118.wav,media_H_por_audio,15.523431,41.42785
N,New_N_119.wav,media_H_por_audio,14.545659,39.666203
N,New_N_120.wav,media_H_por_audio,18.173723,39.29118
N,New_N_121.wav,media_H_por_audio,14.609167,38.33707
N,New_N_122.wav,media_H_por_audio,15.432696,40.595562
N,New_N_123.wav,media_H_por_audio,16.106304,39.412777
N,New_N_124.wav,media_H_por_audio,18.56203,37.443
N,New_N_125.wav,media_H_por_audio,16.984146,37.870605
N,New_N_126.wav,media_H_por_audio,-25.280544,1.1889293
N,New_N_127.wav,media_H_por_audio,-23.773779,4.8700757
N,New_N_128.wav,media_H_por_audio,-22.714115,3.2038176
N,New_N_129.wav,media_H_por_audio,-23.499624,-0.031099018
N,New_N_130.wav,media_H_por_audio,-23.155582,1.1718589
N,New_N_131.wav,media_H_por_audio,-24.359339,0.934547
N,New_N_132.wav,media_H_por_audio,-22.725191,0.40499538
N,New_N_133.wav,media_H_por_audio,-23.285902,0.64552665
N,New_N_134.wav,media_H_por_audio,-24.159386,0.14732108
N,New_N_135.wav,media_H_por_audio,-23.588411,0.35272947
N,New_N_136.wav,media_H_por_audio,-23.620075,1.3958505
N,New_N_137.wav,media_H_por_audio,-23.742859,0.8565103
N,New_N_138.wav,media_H_por_audio,-23.554104,1.9809628
N,New_N_139.wav,media_H_por_audio,-26.03269,2.1478305
N,New_N_140.wav,media_H_por_audio,-24.494452,1.035165
N,New_N_141.wav,media_H_por_audio,-24.416655,-0.022151949
N,New_N_142.wav,media_H_por_audio,-24.8419,2.3086903
N,New_N_143.wav,media_H_por_audio,-25.209284,1.7289414
N,New_N_144.wav,media_H_por_audio,-25.612402,0.7293408
N,New_N_145.wav,media_H_por_audio,-23.358616,0.17778866
N,New_N_146.wav,media_H_por_audio,-24.922024,0.72565734
N,New_N_147.wav,media_H_por_audio,-25.144684,0.69704753
N,New_N_148.wav,media_H_por_audio,-22.840494,0.43916017
N,New_N_149.wav,media_H_por_audio,-22.084572,4.4417887
N,New_N_150.wav,media_H_por_audio,-22.6911,0.015704805
N,New_N_151.wav,media_H_por_audio,-25.797285,1.308458
N,New_N_152.wav,media_H_por_audio,-23.636034,2.08338
