clase,archivo,origen,tSNE_1,tSNE_2
N,columna_H_000375,columnas_H_final,22.057007,14.5852785
N,columna_H_000541,columnas_H_final,26.662266,-1.0045327
N,columna_H_000623,columnas_H_final,-11.580061,-13.600873
N,columna_H_000726,columnas_H_final,5.5460124,-15.94571
N,columna_H_001257,columnas_H_final,-1.8445325,-5.001588
N,columna_H_001611,columnas_H_final,-20.66989,18.571068
N,columna_H_001697,columnas_H_final,23.60811,19.195253
N,columna_H_001721,columnas_H_final,-34.45017,14.086521
N,columna_H_002064,columnas_H_final,29.76241,13.618506
N,columna_H_002426,columnas_H_final,-47.604584,3.5489295
N,columna_H_002750,columnas_H_final,-29.675203,13.591234
N,columna_H_002928,columnas_H_final,-27.205364,4.261462
N,columna_H_003202,columnas_H_final,-22.603308,16.589535
N,columna_H_003622,columnas_H_final,-8.96137,-10.683058
N,columna_H_003717,columnas_H_final,34.93647,-7.546882
N,columna_H_003844,columnas_H_final,-28.525139,6.66157
N,columna_H_003886,columnas_H_final,-24.99586,14.322902
N,columna_H_004041,columnas_H_final,11.342171,-8.159977
N,columna_H_004043,columnas_H_final,6.5630445,-15.842095
N,columna_H_004143,columnas_H_final,20.461899,-12.913659
N,columna_H_004512,columnas_H_final,-20.796669,16.825872
N,columna_H_004803,columnas_H_final,-23.697971,16.764818
N,columna_H_005652,columnas_H_final,-24.891508,8.016236
N,columna_H_005850,columnas_H_final,-10.307633,-12.92229
N,columna_H_005956,columnas_H_final,-24.246725,9.257309
N,columna_H_006144,columnas_H_final,-21.776186,15.225329
N,columna_H_006839,columnas_H_final,-27.94696,16.079826
N,columna_H_007070,columnas_H_final,-23.135038,16.060658
N,columna_H_007131,columnas_H_final,-27.961601,4.3842297
N,columna_H_007408,columnas_H_final,-19.273716,17.18981
N,columna_H_007538,columnas_H_final,8.790683,-16.67307
N,columna_H_008222,columnas_H_final,-43.564644,-7.1441555
N,columna_H_009272,columnas_H_final,-25.73242,4.671297
N,columna_H_009328,columnas_H_final,-29.611671,14.819464
N,columna_H_009850,columnas_H_final,-42.935444,4.261692
N,columna_H_010036,columnas_H_final,-39.0981,2.6260023
N,columna_H_010061,columnas_H_final,36.71711,-7.6225057
N,columna_H_010429,columnas_H_final,37.823746,-9.552726
N,columna_H_010701,columnas_H_final,33.873844,-8.045582
N,columna_H_010819,columnas_H_final,36.259388,-9.288991
N,columna_H_010835,columnas_H_final,-29.00715,3.1615322
N,columna_H_010867,columnas_H_final,-9.234428,-9.168485
N,columna_H_010985,columnas_H_final,-42.8817,5.913192
N,columna_H_011014,columnas_H_final,30.855185,18.790882
N,columna_H_011229,columnas_H_final,-36.636276,12.751597
N,columna_H_011386,columnas_H_final,-10.290152,-12.955791
N,columna_H_011465,columnas_H_final,-33.800247,14.686248
N,columna_H_011478,columnas_H_final,-39.02085,4.244032
N,columna_H_011545,columnas_H_final,22.303534,-31.776346
N,columna_H_011761,columnas_H_final,32.507175,-7.5223336
N,columna_H_011821,columnas_H_final,-43.308376,3.6186774
N,columna_H_011875,columnas_H_final,14.255174,25.370249
N,columna_H_011914,columnas_H_final,39.471252,-7.601196
N,columna_H_011923,columnas_H_final,-9.59013,14.90659
N,columna_H_012012,columnas_H_final,21.194168,-8.199699
N,columna_H_012151,columnas_H_final,-34.197403,3.4017625
N,columna_H_012161,columnas_H_final,-32.369823,13.734327
N,columna_H_012324,columnas_H_final,-34.963013,3.2093701
N,columna_H_012515,columnas_H_final,37.50542,-10.964973
N,columna_H_012609,columnas_H_final,32.4878,-8.36691
N,columna_H_012673,columnas_H_final,-37.748123,6.5621963
N,columna_H_012727,columnas_H_final,32.70885,-10.108932
N,columna_H_012801,columnas_H_final,-35.28434,1.534593
N,columna_H_013010,columnas_H_final,-34.709877,11.440414
N,columna_H_013037,columnas_H_final,-9.65218,-15.128029
N,columna_H_013125,columnas_H_final,33.219357,-6.697118
N,columna_H_013301,columnas_H_final,-26.77122,5.832966
N,columna_H_013406,columnas_H_final,2.1184666,6.165171
N,columna_H_013482,columnas_H_final,-40.289474,8.355112
N,columna_H_014094,columnas_H_final,25.445316,-3.8414648
N,columna_H_014377,columnas_H_final,-36.960476,6.0823226
N,columna_H_014535,columnas_H_final,-34.25647,11.532624
N,columna_H_014556,columnas_H_final,-1.62825,-3.0881102
N,columna_H_014575,columnas_H_final,-34.698135,12.326798
N,columna_H_014660,columnas_H_final,-29.985458,15.804772
N,columna_H_014719,columnas_H_final,4.665694,25.228945
N,columna_H_014733,columnas_H_final,-25.214947,9.8665495
N,columna_H_014849,columnas_H_final,22.565874,15.406581
N,columna_H_014917,columnas_H_final,-33.523182,13.194508
N,columna_H_014934,columnas_H_final,16.427029,34.42102
N,columna_H_015071,columnas_H_final,-25.415075,15.937867
N,columna_H_015296,columnas_H_final,-27.129196,6.411666
N,columna_H_015363,columnas_H_final,21.60041,-26.77436
N,columna_H_015417,columnas_H_final,8.459122,-17.099762
N,columna_H_015719,columnas_H_final,-31.478819,12.146011
N,columna_H_016032,columnas_H_final,36.92162,2.222249
N,columna_H_016037,columnas_H_final,20.907516,-12.054348
N,columna_H_016117,columnas_H_final,37.381016,2.431595
N,columna_H_016524,columnas_H_final,-23.397003,7.204534
N,columna_H_016589,columnas_H_final,17.500051,-24.122732
N,columna_H_016886,columnas_H_final,18.4675,-11.789108
N,columna_H_016944,columnas_H_final,-26.061031,-14.7316
N,columna_H_017104,columnas_H_final,18.974802,-25.483925
N,columna_H_017286,columnas_H_final,-35.438686,4.3032312
N,columna_H_017369,columnas_H_final,-10.7113495,-10.092389
N,columna_H_017437,columnas_H_final,19.196445,-24.121637
N,columna_H_017531,columnas_H_final,25.071049,-23.837677
N,columna_H_017881,columnas_H_final,-32.82274,12.325923
N,columna_H_018354,columnas_H_final,-32.98747,13.185474
N,columna_H_018466,columnas_H_final,-32.364204,3.6937616
N,columna_H_018675,columnas_H_final,-27.623833,3.1162078
N,columna_H_018785,columnas_H_final,17.112543,34.911343
N,columna_H_018879,columnas_H_final,16.941652,-23.065327
N,columna_H_018965,columnas_H_final,35.873684,-10.258368
N,columna_H_019192,columnas_H_final,-32.873993,1.9267766
N,columna_H_019290,columnas_H_final,-27.301739,16.315979
N,columna_H_019449,columnas_H_final,-9.433876,-13.146467
N,columna_H_019559,columnas_H_final,22.796213,-27.448824
N,columna_H_019750,columnas_H_final,-26.252035,15.233879
N,columna_H_019827,columnas_H_final,-28.099844,15.3957
N,columna_H_020613,columnas_H_final,11.730038,-5.100696
N,columna_H_021107,columnas_H_final,-30.288612,4.770599
N,columna_H_021187,columnas_H_final,-3.8887923,-3.3079522
N,columna_H_021327,columnas_H_final,-41.91907,5.3993745
N,columna_H_021432,columnas_H_final,-35.829258,10.349474
N,columna_H_021452,columnas_H_final,34.12396,-5.0563865
N,columna_H_021516,columnas_H_final,23.682196,-9.572122
N,columna_H_021560,columnas_H_final,-10.956689,-10.144089
N,columna_H_021664,columnas_H_final,39.119473,6.400503
N,columna_H_021704,columnas_H_final,-39.57101,9.122331
N,columna_H_021748,columnas_H_final,-37.0806,8.487271
N,columna_H_021773,columnas_H_final,-29.375942,7.5367775
N,columna_H_021955,columnas_H_final,-32.562157,0.2740817
N,columna_H_022500,columnas_H_final,-32.87096,2.9854486
N,columna_H_022962,columnas_H_final,-34.212864,14.888987
N,columna_H_023169,columnas_H_final,-33.753017,3.7742765
N,columna_H_023425,columnas_H_final,-2.2189565,-1.5787692
N,columna_H_023515,columnas_H_final,-0.36538148,4.299602
N,columna_H_023914,columnas_H_final,-34.236504,12.781642
N,columna_H_023957,columnas_H_final,-35.28742,13.330418
N,columna_H_024097,columnas_H_final,8.938706,-14.487469
N,columna_H_024326,columnas_H_final,-35.03692,11.942833
N,columna_H_024344,columnas_H_final,-36.087666,11.5068655
N,columna_H_024387,columnas_H_final,40.540783,-2.0739152
N,columna_H_024777,columnas_H_final,-28.876083,3.6688983
N,columna_H_024847,columnas_H_final,26.30503,15.010389
N,columna_H_024926,columnas_H_final,-36.75865,8.088891
N,columna_H_025161,columnas_H_final,-13.104292,-15.545303
N,columna_H_025431,columnas_H_final,-30.783716,4.700836
N,columna_H_025556,columnas_H_final,-33.68009,12.541082
N,columna_H_025873,columnas_H_final,16.904037,-12.973654
N,columna_H_026073,columnas_H_final,-34.16608,2.3750486
N,columna_H_026209,columnas_H_final,-33.74582,1.6719787
N,columna_H_026466,columnas_H_final,-30.789778,14.672174
N,columna_H_026501,columnas_H_final,11.977115,23.934858
N,columna_H_027149,columnas_H_final,-3.90618,-17.70983
N,columna_H_027182,columnas_H_final,9.324864,-10.247873
N,columna_H_027472,columnas_H_final,15.381183,6.6088634
N,columna_H_027560,columnas_H_final,-12.758911,-5.5444155
N,columna_H_027833,columnas_H_final,-28.537262,14.497096
N,columna_H_027860,columnas_H_final,10.54538,27.071112
N,columna_H_028300,columnas_H_final,-24.433252,-0.20111689
N,columna_H_028337,columnas_H_final,-23.073761,-8.129565
N,columna_H_028571,columnas_H_final,-31.800297,4.651038
N,columna_H_028839,columnas_H_final,16.732208,34.63474
N,columna_H_029198,columnas_H_final,-32.84864,10.407595
N,columna_H_029217,columnas_H_final,-26.899021,9.03688
N,columna_H_029349,columnas_H_final,27.40815,-31.551516
N,columna_H_029417,columnas_H_final,-43.21589,4.3441606
N,columna_H_029430,columnas_H_final,-15.662997,15.828076
N,columna_H_029815,columnas_H_final,-2.5133262,-3.955781
N,columna_H_030001,columnas_H_final,-38.893303,4.6069393
N,columna_H_030487,columnas_H_final,-36.37401,9.5887785
N,columna_H_030522,columnas_H_final,-19.529652,18.456831
N,columna_H_030736,columnas_H_final,31.757196,-19.140526
N,columna_H_030957,columnas_H_final,34.32078,9.683239
N,columna_H_031315,columnas_H_final,-37.9584,8.134588
N,columna_H_031703,columnas_H_final,-41.9509,4.548993
N,columna_H_031975,columnas_H_final,34.710842,10.708329
N,columna_H_032042,columnas_H_final,-40.140854,4.3149724
N,columna_H_032120,columnas_H_final,-34.47937,1.9037466
N,columna_H_032314,columnas_H_final,33.2997,9.9171715
N,columna_H_032355,columnas_H_final,9.989436,-5.936564
N,columna_H_032601,columnas_H_final,-33.8593,12.012126
N,columna_H_032636,columnas_H_final,-42.373745,3.908344
N,columna_H_032692,columnas_H_final,12.770384,-18.959167
N,columna_H_032713,columnas_H_final,-26.756788,6.9639626
N,columna_H_032853,columnas_H_final,-22.174316,12.726008
N,columna_H_032868,columnas_H_final,23.53117,-11.507987
N,columna_H_033035,columnas_H_final,32.422775,13.890611
N,columna_H_033243,columnas_H_final,-38.469017,5.0698843
N,columna_H_033776,columnas_H_final,-26.888063,15.7550535
N,columna_H_034132,columnas_H_final,-23.452774,7.653077
N,columna_H_034691,columnas_H_final,-31.78104,14.037037
N,columna_H_035274,columnas_H_final,35.499184,3.0678928
N,columna_H_035376,columnas_H_final,11.826051,28.343513
N,columna_H_035397,columnas_H_final,-26.131516,7.271787
N,columna_H_035470,columnas_H_final,-23.33969,16.729315
N,columna_H_035544,columnas_H_final,-25.106358,6.255164
N,columna_H_035834,columnas_H_final,33.68163,-20.786844
N,columna_H_036227,columnas_H_final,36.771076,-8.228447
N,columna_H_036323,columnas_H_final,-26.336384,16.227388
N,columna_H_036646,columnas_H_final,-27.26486,14.929402
N,columna_H_037188,columnas_H_final,30.4067,-8.488838
N,columna_H_037672,columnas_H_final,-25.572624,6.5862994
N,columna_H_037765,columnas_H_final,-30.321753,13.625307
N,columna_H_037943,columnas_H_final,-24.354815,16.235128
N,columna_H_037984,columnas_H_final,35.697815,-19.30163
N,columna_H_038057,columnas_H_final,11.090006,27.745897
N,columna_H_038477,columnas_H_final,-27.438393,15.437201
N,columna_H_038610,columnas_H_final,-26.46034,7.9527297
N,columna_H_038711,columnas_H_final,-23.751774,15.996464
N,columna_H_038865,columnas_H_final,-44.058487,5.9363165
N,columna_H_039325,columnas_H_final,-27.615152,8.631979
N,columna_H_039463,columnas_H_final,-25.957096,15.704354
N,columna_H_039720,columnas_H_final,-46.85901,2.3717546
N,columna_H_039936,columnas_H_final,26.183176,-31.59321
N,columna_H_040051,columnas_H_final,13.581322,-5.9235315
N,columna_H_040286,columnas_H_final,18.780945,26.082127
N,columna_H_040619,columnas_H_final,-20.568129,16.908133
N,columna_H_040771,columnas_H_final,-27.819597,7.5522833
N,columna_H_040777,columnas_H_final,-12.266071,-11.755467
N,columna_H_040918,columnas_H_final,4.813511,24.250177
N,columna_H_041001,columnas_H_final,32.079777,14.086096
N,columna_H_041220,columnas_H_final,25.383556,21.546627
N,columna_H_041635,columnas_H_final,-28.217882,7.4005265
N,columna_H_041801,columnas_H_final,8.813665,24.455105
N,columna_H_042243,columnas_H_final,-24.140608,10.338458
N,columna_H_042451,columnas_H_final,-26.975933,8.118344
N,columna_H_042526,columnas_H_final,0.21461451,-11.959522
AS,columna_H_000265,columnas_H_final,20.3616,-7.716442
AS,columna_H_000660,columnas_H_final,38.928757,6.4579263
AS,columna_H_000792,columnas_H_final,-20.55161,-0.051575348
AS,columna_H_001207,columnas_H_final,15.185167,-7.581268
AS,columna_H_001433,columnas_H_final,-20.938293,17.86807
AS,columna_H_001496,columnas_H_final,34.452217,-20.748892
AS,columna_H_001561,columnas_H_final,-45.03061,-10.577088
AS,columna_H_001683,columnas_H_final,38.65185,12.292293
AS,columna_H_001717,columnas_H_final,30.0794,18.150316
AS,columna_H_001927,columnas_H_final,36.19026,-21.979958
AS,columna_H_002447,columnas_H_final,35.386284,-23.730862
AS,columna_H_002541,columnas_H_final,39.704884,4.522052
AS,columna_H_002927,columnas_H_final,-16.800375,17.837433
AS,columna_H_002929,columnas_H_final,-15.696882,2.5691926
AS,columna_H_003267,columnas_H_final,-2.2044508,-3.0637949
AS,columna_H_003574,columnas_H_final,-37.651234,2.82388
AS,columna_H_003791,columnas_H_final,14.121515,-16.599863
AS,columna_H_004065,columnas_H_final,25.922304,-31.752138
AS,columna_H_004107,columnas_H_final,-43.9232,-11.169014
AS,columna_H_004467,columnas_H_final,25.514717,21.945944
AS,columna_H_004480,columnas_H_final,40.16668,4.618787
AS,columna_H_004681,columnas_H_final,30.464663,12.968774
AS,columna_H_004786,columnas_H_final,39.74383,4.860661
AS,columna_H_004817,columnas_H_final,3.7316306,-12.00909
AS,columna_H_004906,columnas_H_final,37.747707,2.329663
AS,columna_H_004967,columnas_H_final,4.0307612,-12.484683
AS,columna_H_005162,columnas_H_final,-38.264503,4.323498
AS,columna_H_005250,columnas_H_final,-35.73324,-8.543035
AS,columna_H_005404,columnas_H_final,16.081678,1.818017
AS,columna_H_005527,columnas_H_final,29.454674,-17.99011
AS,columna_H_006208,columnas_H_final,-4.156891,-12.171827
AS,columna_H_006826,columnas_H_final,13.164522,-15.01542
AS,columna_H_007077,columnas_H_final,-37.238575,7.1232843
AS,columna_H_007106,columnas_H_final,28.968756,-18.815107
AS,columna_H_007231,columnas_H_final,32.317265,-19.707132
AS,columna_H_007592,columnas_H_final,-30.171263,14.881
AS,columna_H_007711,columnas_H_final,-25.987858,17.296227
AS,columna_H_007721,columnas_H_final,-8.873035,-10.519838
AS,columna_H_007968,columnas_H_final,20.11589,4.5344152
AS,columna_H_008063,columnas_H_final,25.643635,-8.309179
AS,columna_H_008064,columnas_H_final,26.754208,-23.294771
AS,columna_H_008184,columnas_H_final,18.336317,-20.600525
AS,columna_H_008283,columnas_H_final,16.454697,11.388914
AS,columna_H_008352,columnas_H_final,-22.358807,1.4217668
AS,columna_H_008878,columnas_H_final,-3.2231731,-2.6586654
AS,columna_H_008884,columnas_H_final,34.169655,-10.856844
AS,columna_H_009066,columnas_H_final,-35.163177,6.465083
AS,columna_H_010524,columnas_H_final,24.731611,-17.05965
AS,columna_H_010545,columnas_H_final,-33.23596,-6.9025674
AS,columna_H_010558,columnas_H_final,-36.63488,-9.114608
AS,columna_H_010636,columnas_H_final,-7.9352574,1.7219868
AS,columna_H_010861,columnas_H_final,-34.041645,-6.3998756
AS,columna_H_012237,columnas_H_final,-32.889454,-7.0361514
AS,columna_H_012482,columnas_H_final,-33.25981,-9.0409565
AS,columna_H_012536,columnas_H_final,13.133037,-1.6771992
AS,columna_H_012965,columnas_H_final,15.76619,-21.002495
AS,columna_H_013085,columnas_H_final,-31.790884,-11.439196
AS,columna_H_013515,columnas_H_final,-37.58625,-7.455691
AS,columna_H_013644,columnas_H_final,-32.990093,-8.099447
AS,columna_H_013843,columnas_H_final,-30.9241,-11.815555
AS,columna_H_013875,columnas_H_final,-34.33002,-9.920871
AS,columna_H_014422,columnas_H_final,30.759962,-10.188586
AS,columna_H_014480,columnas_H_final,-31.984331,-10.162164
AS,columna_H_014790,columnas_H_final,-33.546574,-8.950781
AS,columna_H_014803,columnas_H_final,-36.6345,-10.259973
AS,columna_H_015043,columnas_H_final,-32.727554,-7.5656304
AS,columna_H_015232,columnas_H_final,-36.220028,-0.44048816
AS,columna_H_016111,columnas_H_final,24.893795,-9.601864
AS,columna_H_016202,columnas_H_final,-30.015995,-12.469044
AS,columna_H_016568,columnas_H_final,29.33282,-20.751543
AS,columna_H_016763,columnas_H_final,30.762474,1.819798
AS,columna_H_016796,columnas_H_final,17.178343,-6.2368765
AS,columna_H_016851,columnas_H_final,24.807041,-9.539359
AS,columna_H_016930,columnas_H_final,-9.109221,-11.488723
AS,columna_H_017579,columnas_H_final,26.7244,-16.539307
