epoca,loss_train,loss_val
1,0.4468941425806598,0.2198244035243988
2,0.21124907803574675,0.10905010253190994
3,0.19402919905750374,0.10018928349018097
4,0.12037049702025558,0.07582928985357285
5,0.08349945526769213,0.0610506534576416
6,0.07310518773431939,0.05510888993740082
7,0.0755132854897774,0.09423864632844925
8,0.06789850478545352,0.05167344585061073
9,0.05847394125732152,0.0423298105597496
10,0.026775986982484984,0.0474788099527359
11,0.04802305072428824,0.03582093492150307
12,0.03418450577699236,0.06581981480121613
13,0.018828710849017005,0.04900316894054413
14,0.010802156441825087,0.039062511175870895
15,0.01430802649457818,0.023456241935491562
16,0.005931434044793349,0.023539286106824875
17,0.014656985142470316,0.0430498830974102
18,0.012585770644286162,0.03412284329533577
19,0.009183050102484757,0.029884472489356995
20,0.0030399684626894142,0.023535065352916718
21,0.002456070736987007,0.021728260442614555
22,0.0070604252969929645,0.017916912212967873
23,0.006002154243330288,0.04541429132223129
24,0.005712815660725287,0.09752853214740753
25,0.010473700624342039,0.05217703431844711
26,0.018667860293135163,0.06479630619287491
27,0.007215285711589259,0.033824384212493896
28,0.007878757418850276,0.030937574803829193
29,0.004089011185968909,0.03215763717889786
30,0.0019520807497838775,0.03205212950706482
