,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,40,0,0,0,0
real_AS,0,39,0,1,0
real_MR,2,2,32,3,1
real_MS,0,1,0,37,2
real_MVP,3,2,1,0,34
