,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,34,0,0,3,3
real_AS,0,37,2,1,0
real_MR,3,4,33,0,0
real_MS,0,0,2,34,4
real_MVP,1,2,4,0,33
