,N,AS,MR,MS,MVP
N,97.0,0.0,0.0,0.5,2.5
AS,0.0,97.5,2.0,0.0,0.5
MR,2.5,4.5,90.0,2.0,1.0
MS,0.5,1.0,1.5,94.0,3.0
MVP,3.0,4.0,0.5,1.0,91.5
