,N,AS,MR,MS,MVP
N,98.5,0.0,0.5,0.5,0.5
AS,0.0,97.0,1.0,0.0,2.0
MR,1.0,2.0,93.0,2.0,2.0
MS,0.0,1.5,0.0,94.0,4.5
MVP,3.5000000000000004,4.0,3.0,2.0,87.5
