,N,AS,MR,MS,MVP
N,99.0,0.0,0.0,0.0,1.0
AS,0.5,96.5,2.5,0.5,0.0
MR,2.0,3.5000000000000004,91.0,2.0,1.5
MS,0.0,0.5,1.0,95.0,3.5000000000000004
MVP,2.0,4.5,1.5,2.5,89.5
