indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,SNR_0db,N,New_N_001.wav,20,DeepONMF_H1,1,nndsvd,0.2585844412499764,20x212,0.025390599970705807,20,0.2585844412499764,0.2960282162429591,0.02467319997958839
1,SNR_0db,N,New_N_002.wav,20,DeepONMF_H1,1,nndsvd,0.2557316188901684,20x212,0.022718500113114715,20,0.2557316188901684,0.3184303864947649,0.022057400085031986
2,SNR_0db,N,New_N_003.wav,20,DeepONMF_H1,1,nndsvd,0.2617797461424991,20x212,0.0249515000032261,20,0.2617797461424991,0.3099403454543803,0.024266700027510524
3,SNR_0db,N,New_N_004.wav,20,DeepONMF_H1,1,nndsvd,0.2616051155423246,20x212,0.02276469999924302,20,0.2616051155423246,0.3126796682967741,0.02194110001437366
4,SNR_0db,N,New_N_005.wav,20,DeepONMF_H1,1,nndsvd,0.25866010454320604,20x212,0.021884600049816072,20,0.25866010454320604,0.3067374939749075,0.021030099946074188
5,SNR_0db,N,New_N_006.wav,20,DeepONMF_H1,1,nndsvd,0.2598775353162541,20x212,0.022822899976745248,20,0.2598775353162541,0.30973742422644984,0.022133200080133975
6,SNR_0db,N,New_N_007.wav,20,DeepONMF_H1,1,nndsvd,0.25998747735276645,20x212,0.01933509996160865,20,0.25998747735276645,0.3097747473434475,0.01874970004428178
7,SNR_0db,N,New_N_008.wav,20,DeepONMF_H1,1,nndsvd,0.25527644881134004,20x212,0.022250999929383397,20,0.25527644881134004,0.3051966394699609,0.021415799972601235
8,SNR_0db,N,New_N_009.wav,20,DeepONMF_H1,1,nndsvd,0.25761253703040826,20x212,0.023745200014673173,20,0.25761253703040826,0.3076569954800541,0.022901899996213615
9,SNR_0db,N,New_N_010.wav,20,DeepONMF_H1,1,nndsvd,0.2588133630587516,20x212,0.020902900025248528,20,0.2588133630587516,0.3079144027537128,0.02028330008033663
10,SNR_0db,N,New_N_011.wav,20,DeepONMF_H1,1,nndsvd,0.2585712380073833,20x212,0.019715299946255982,20,0.2585712380073833,0.30975397602744464,0.019097200012765825
11,SNR_0db,N,New_N_012.wav,20,DeepONMF_H1,1,nndsvd,0.2609151307771328,20x212,0.021920999977737665,20,0.2609151307771328,0.30383227616095393,0.020808600005693734
12,SNR_0db,N,New_N_013.wav,20,DeepONMF_H1,1,nndsvd,0.25705802520585885,20x212,0.022322500008158386,20,0.2570580252058588,0.31587926713311154,0.02156480005942285
13,SNR_0db,N,New_N_014.wav,20,DeepONMF_H1,1,nndsvd,0.25555668512451113,20x212,0.022302099969238043,20,0.25555668512451113,0.3111703426194067,0.021608900045976043
14,SNR_0db,N,New_N_015.wav,20,DeepONMF_H1,1,nndsvd,0.26578924970269074,20x212,0.022482399945147336,20,0.26578924970269074,0.3010307451503008,0.02153519995044917
15,SNR_0db,N,New_N_016.wav,20,DeepONMF_H1,1,nndsvd,0.2632545451270152,20x212,0.022196699981577694,20,0.2632545451270152,0.30368074895874164,0.021438999916426837
16,SNR_0db,N,New_N_017.wav,20,DeepONMF_H1,1,nndsvd,0.26472176486570875,20x212,0.02270129998214543,20,0.26472176486570875,0.31063321593393045,0.021906299982219934
17,SNR_0db,N,New_N_018.wav,20,DeepONMF_H1,1,nndsvd,0.2618372306923981,20x212,0.024296500021591783,20,0.26183723069239806,0.3086248831103946,0.023581700050272048
18,SNR_0db,N,New_N_019.wav,20,DeepONMF_H1,1,nndsvd,0.2602254694897888,20x212,0.02372479997575283,20,0.2602254694897888,0.3058378521605449,0.022954899934120476
19,SNR_0db,N,New_N_020.wav,20,DeepONMF_H1,1,nndsvd,0.26115855174743746,20x212,0.021266299998387694,20,0.26115855174743746,0.310280465143131,0.020570400054566562
20,SNR_0db,N,New_N_021.wav,20,DeepONMF_H1,1,nndsvd,0.25668166897328426,20x212,0.02333060000091791,20,0.25668166897328426,0.31467330192891685,0.022678099921904504
21,SNR_0db,N,New_N_022.wav,20,DeepONMF_H1,1,nndsvd,0.2611400323977427,20x212,0.021768899983726442,20,0.2611400323977427,0.3122438168313103,0.021143699996173382
22,SNR_0db,N,New_N_023.wav,20,DeepONMF_H1,1,nndsvd,0.25512253012125724,20x212,0.021265099989250302,20,0.25512253012125724,0.3105523832840643,0.020606799982488155
23,SNR_0db,N,New_N_024.wav,20,DeepONMF_H1,1,nndsvd,0.2621135540243767,20x212,0.02285359997767955,20,0.2621135540243767,0.308737651172089,0.022239900077693164
24,SNR_0db,N,New_N_025.wav,20,DeepONMF_H1,1,nndsvd,0.26105076613532124,20x212,0.020452599972486496,20,0.26105076613532124,0.30817770884352585,0.019833300029858947
25,SNR_0db,N,New_N_026.wav,20,DeepONMF_H1,1,nndsvd,0.25981982799871783,20x212,0.02294549997895956,20,0.2598198279987179,0.32656524448132845,0.02212500001769513
26,SNR_0db,N,New_N_027.wav,20,DeepONMF_H1,1,nndsvd,0.25890097906995096,20x212,0.022239899961277843,20,0.25890097906995096,0.30620518843823985,0.021546700038015842
27,SNR_0db,N,New_N_028.wav,20,DeepONMF_H1,1,nndsvd,0.25946332951334405,20x212,0.02184339996892959,20,0.2594633295133441,0.31443388503108144,0.021202599979005754
28,SNR_0db,N,New_N_029.wav,20,DeepONMF_H1,1,nndsvd,0.2651167843095955,20x212,0.02086859999690205,20,0.2651167843095955,0.2981793360394212,0.02027440001256764
29,SNR_0db,N,New_N_030.wav,20,DeepONMF_H1,1,nndsvd,0.2580295303255144,20x212,0.022446800023317337,20,0.2580295303255144,0.3075106733454152,0.021659999969415367
30,SNR_0db,N,New_N_031.wav,20,DeepONMF_H1,1,nndsvd,0.2607487417042797,20x212,0.02338849997613579,20,0.2607487417042797,0.30704845438376316,0.022631000028923154
31,SNR_0db,N,New_N_032.wav,20,DeepONMF_H1,1,nndsvd,0.2589450896083455,20x212,0.021520699956454337,20,0.2589450896083455,0.31152323681775995,0.020757899968884885
32,SNR_0db,N,New_N_033.wav,20,DeepONMF_H1,1,nndsvd,0.25923034473511036,20x212,0.022921700030565262,20,0.25923034473511036,0.307483827461229,0.022192800068296492
33,SNR_0db,N,New_N_034.wav,20,DeepONMF_H1,1,nndsvd,0.25852480565319425,20x212,0.021841300069354475,20,0.25852480565319425,0.31001649188973684,0.02120760001707822
34,SNR_0db,N,New_N_035.wav,20,DeepONMF_H1,1,nndsvd,0.2596099433686379,20x212,0.022181599983014166,20,0.2596099433686379,0.3015367797053961,0.021511700004339218
35,SNR_0db,N,New_N_036.wav,20,DeepONMF_H1,1,nndsvd,0.25780741976046695,20x212,0.023879299988038838,20,0.25780741976046695,0.3103799689230647,0.023128700093366206
36,SNR_0db,N,New_N_037.wav,20,DeepONMF_H1,1,nndsvd,0.19133506400291653,20x212,0.023989300010725856,20,0.19133506400291653,0.30028330750518323,0.023155100061558187
37,SNR_0db,N,New_N_038.wav,20,DeepONMF_H1,1,nndsvd,0.25673222874236146,20x212,0.024505199980922043,20,0.25673222874236146,0.30418386178209406,0.023633799981325865
