,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,0,0,3,2
real_AS,0,39,1,0,0
real_MR,0,6,27,5,2
real_MS,2,6,2,30,0
real_MVP,7,3,2,1,27
