,N,AS,MR,MS,MVP
N,98.0,0.0,0.0,0.0,2.0
AS,0.0,94.5,3.0,0.0,2.5
MR,1.5,4.5,90.0,2.5,1.5
MS,1.0,0.0,2.0,93.0,4.0
MVP,2.5,3.5000000000000004,2.0,1.5,90.5
