,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,0,2
real_AS,0,34,0,3,3
real_MR,0,5,23,4,8
real_MS,1,7,0,25,7
real_MVP,3,3,4,5,25
