,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,1,0,1,2
real_AS,0,28,4,6,2
real_MR,0,5,25,5,5
real_MS,2,2,0,31,5
real_MVP,1,3,4,6,26
