epoca,loss_train,loss_val
1,0.5401423169594062,0.4131547212600708
2,0.3520787191626273,0.21227099001407623
3,0.2328579865003887,0.1527063399553299
4,0.2417729110702088,0.1305626630783081
5,0.1973821831572997,0.1379701942205429
6,0.20739516331569144,0.11647116392850876
7,0.19355247110912674,0.13829638063907623
8,0.18634401820600033,0.13294126093387604
9,0.159791854063147,0.2409677505493164
10,0.21969037404970118,0.11968448758125305
11,0.16409814210706636,0.12292560935020447
12,0.15436080808898336,0.09643207490444183
13,0.1385083897774549,0.09687410295009613
14,0.15120551977796773,0.10214216262102127
15,0.14811089610386835,0.11049351096153259
16,0.1411312009992176,0.18528114259243011
17,0.1375509463740807,0.08520521968603134
18,0.11891145842443955,0.10459646582603455
19,0.10693064605278012,0.08351561427116394
20,0.12870180709777693,0.08905677497386932
21,0.1063169802563559,0.09136418253183365
22,0.12340672382790792,0.10368844866752625
23,0.11664486497542575,0.09416638314723969
24,0.10073959043151454,0.08151867985725403
25,0.10054449072585588,0.08530929684638977
26,0.10654189628794004,0.07814335078001022
27,0.0929366801620314,0.11431581526994705
28,0.10182732934328287,0.07931466400623322
29,0.06921076072122608,0.08198633790016174
30,0.06642868322026181,0.11923094093799591
