distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
10-8-3,3,KNN,DeepONMF_H3,1,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8377999176314755,0.88125,200
10-8-3,3,KNN,DeepONMF_H3,2,PROMEDIO_MACRO,170,770,30,30,0.9399999999999998,0.85,0.9625,0.8544183988510607,0.9062499999999998,200
10-8-3,3,KNN,DeepONMF_H3,3,PROMEDIO_MACRO,157,757,43,43,0.914,0.785,0.94625,0.8000634566488225,0.865625,200
10-8-3,3,KNN,DeepONMF_H3,4,PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.96125,0.8565299939138947,0.903125,200
10-8-3,3,KNN,DeepONMF_H3,5,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8513336966135157,0.890625,200
10-8-3,3,KNN,DeepONMF_W,1,PROMEDIO_MACRO,141,741,59,59,0.8819999999999999,0.705,0.9262499999999999,0.7283336273084042,0.815625,200
10-8-3,3,KNN,DeepONMF_W,2,PROMEDIO_MACRO,131,731,69,69,0.8619999999999999,0.655,0.91375,0.68806069337299,0.784375,200
10-8-3,3,KNN,DeepONMF_W,3,PROMEDIO_MACRO,129,729,71,71,0.8580000000000002,0.645,0.9112499999999999,0.6782310505748051,0.778125,200
10-8-3,3,KNN,DeepONMF_W,4,PROMEDIO_MACRO,133,733,67,67,0.866,0.665,0.91625,0.6846014859844647,0.790625,200
10-8-3,3,KNN,DeepONMF_W,5,PROMEDIO_MACRO,138,738,62,62,0.876,0.69,0.9225,0.7301582434711644,0.80625,200
10-8-3,3,SVM,DeepONMF_H3,1,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.9299999999999999,0.9824999999999999,0.9314676788361,0.95625,200
10-8-3,3,SVM,DeepONMF_H3,2,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9015648460178172,0.9375,200
10-8-3,3,SVM,DeepONMF_H3,3,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8847683310841206,0.928125,200
10-8-3,3,SVM,DeepONMF_H3,4,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.9762500000000001,0.907016317016317,0.940625,200
10-8-3,3,SVM,DeepONMF_H3,5,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9310230831833091,0.953125,200
10-8-3,3,SVM,DeepONMF_W,1,PROMEDIO_MACRO,159,759,41,41,0.9179999999999999,0.7950000000000002,0.9487500000000001,0.8150925912435346,0.871875,200
10-8-3,3,SVM,DeepONMF_W,2,PROMEDIO_MACRO,147,747,53,53,0.8940000000000001,0.7350000000000001,0.9337499999999999,0.736701545666378,0.834375,200
10-8-3,3,SVM,DeepONMF_W,3,PROMEDIO_MACRO,149,749,51,51,0.898,0.7449999999999999,0.93625,0.7510737546206654,0.840625,200
10-8-3,3,SVM,DeepONMF_W,4,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7547651790998365,0.84375,200
10-8-3,3,SVM,DeepONMF_W,5,PROMEDIO_MACRO,153,753,47,47,0.9059999999999999,0.765,0.9412499999999999,0.7757358300614114,0.853125,200
10-8-3,3,UjaNet,DeepONMF_H3,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.9600000000000002,0.99,0.9600901879464139,0.975,200
10-8-3,3,UjaNet,DeepONMF_H3,2,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9155240753159969,0.946875,200
10-8-3,3,UjaNet,DeepONMF_H3,3,PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.9837499999999999,0.9359704330756962,0.959375,200
10-8-3,3,UjaNet,DeepONMF_H3,4,PROMEDIO_MACRO,188,788,12,12,0.976,0.9399999999999998,0.985,0.9425816075816076,0.9625,200
10-8-3,3,UjaNet,DeepONMF_H3,5,PROMEDIO_MACRO,191,791,9,9,0.982,0.9550000000000001,0.9887499999999999,0.9560080007164821,0.971875,200
10-8-3,3,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,169,769,31,31,0.938,0.8450000000000001,0.96125,0.851250000604449,0.903125,200
10-8-3,3,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8898404120199036,0.928125,200
10-8-3,3,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,166,766,34,34,0.932,0.8300000000000001,0.9574999999999999,0.832020592020592,0.89375,200
10-8-3,3,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8879684346168615,0.928125,200
10-8-3,3,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737499999999999,0.8999368782507702,0.934375,200
