clase,archivo,origen,tSNE_1,tSNE_2
N,New_N_001.wav,media_H_por_audio,-1.606378,36.17753
N,New_N_002.wav,media_H_por_audio,1.58749,35.88459
N,New_N_003.wav,media_H_por_audio,-1.6721851,33.30611
N,New_N_004.wav,media_H_por_audio,-0.604146,37.498238
N,New_N_005.wav,media_H_por_audio,-1.1446692,37.63859
N,New_N_006.wav,media_H_por_audio,-2.119138,32.887417
N,New_N_007.wav,media_H_por_audio,-1.2312754,33.23074
N,New_N_008.wav,media_H_por_audio,-2.5527806,37.045265
N,New_N_009.wav,media_H_por_audio,-0.25084874,38.249798
N,New_N_010.wav,media_H_por_audio,-4.042893,36.451817
N,New_N_011.wav,media_H_por_audio,-1.8357463,32.081688
N,New_N_012.wav,media_H_por_audio,1.8651979,32.10326
N,New_N_013.wav,media_H_por_audio,-4.1491246,34.983097
N,New_N_014.wav,media_H_por_audio,-0.7086035,34.52397
N,New_N_015.wav,media_H_por_audio,1.3401785,38.027946
N,New_N_016.wav,media_H_por_audio,-0.8221089,33.194073
N,New_N_017.wav,media_H_por_audio,1.0885867,32.041687
N,New_N_018.wav,media_H_por_audio,0.7902189,32.064903
N,New_N_019.wav,media_H_por_audio,1.0778118,36.43881
N,New_N_020.wav,media_H_por_audio,-4.037327,36.577736
N,New_N_021.wav,media_H_por_audio,-0.35981724,38.119
N,New_N_022.wav,media_H_por_audio,-1.884644,33.167095
N,New_N_023.wav,media_H_por_audio,-2.211826,33.8836
N,New_N_024.wav,media_H_por_audio,1.003622,34.29617
N,New_N_025.wav,media_H_por_audio,-2.9376154,34.833786
N,New_N_026.wav,media_H_por_audio,0.61756337,32.299294
N,New_N_027.wav,media_H_por_audio,-2.633301,36.918633
N,New_N_028.wav,media_H_por_audio,1.4961817,34.502953
N,New_N_029.wav,media_H_por_audio,0.27293634,32.43797
N,New_N_030.wav,media_H_por_audio,-3.3407388,34.28602
N,New_N_031.wav,media_H_por_audio,-2.6513522,36.64554
