clase,archivo,origen,tSNE_1,tSNE_2
N,New_N_001.wav,media_H_por_audio,26.628124,-2.0551102
N,New_N_002.wav,media_H_por_audio,29.505701,0.9350977
N,New_N_003.wav,media_H_por_audio,24.701464,-1.9005557
N,New_N_004.wav,media_H_por_audio,24.671436,-0.9616974
N,New_N_005.wav,media_H_por_audio,26.706182,-0.9714483
N,New_N_006.wav,media_H_por_audio,24.324768,-1.82311
N,New_N_007.wav,media_H_por_audio,27.551908,-3.9514287
N,New_N_008.wav,media_H_por_audio,26.287054,-1.2507179
N,New_N_009.wav,media_H_por_audio,29.42904,0.30499125
N,New_N_010.wav,media_H_por_audio,28.470102,-1.6124932
N,New_N_011.wav,media_H_por_audio,23.9546,-2.2753386
N,New_N_012.wav,media_H_por_audio,27.197962,-3.4330306
N,New_N_013.wav,media_H_por_audio,29.52791,-3.4098856
N,New_N_014.wav,media_H_por_audio,26.81985,-4.232973
N,New_N_015.wav,media_H_por_audio,25.360285,-2.5870404
N,New_N_016.wav,media_H_por_audio,28.148611,-3.3374736
N,New_N_017.wav,media_H_por_audio,27.209686,-2.7580166
N,New_N_018.wav,media_H_por_audio,26.608185,-4.2236495
N,New_N_019.wav,media_H_por_audio,26.555115,-2.8850121
N,New_N_020.wav,media_H_por_audio,25.169966,-1.4658467
N,New_N_021.wav,media_H_por_audio,28.54959,0.89681333
N,New_N_022.wav,media_H_por_audio,25.748653,-0.8301154
N,New_N_023.wav,media_H_por_audio,28.586979,0.93117625
N,New_N_024.wav,media_H_por_audio,25.28204,-3.5493903
N,New_N_025.wav,media_H_por_audio,27.871883,-1.4535003
N,New_N_026.wav,media_H_por_audio,28.078934,-3.467559
N,New_N_027.wav,media_H_por_audio,28.925844,-1.7870201
N,New_N_028.wav,media_H_por_audio,26.004112,-0.5345024
N,New_N_029.wav,media_H_por_audio,26.14701,-4.0040846
N,New_N_030.wav,media_H_por_audio,28.808762,-2.7311125
N,New_N_031.wav,media_H_por_audio,28.442179,-1.5091765
N,New_N_032.wav,media_H_por_audio,23.402414,-1.4389393
N,New_N_033.wav,media_H_por_audio,25.922411,0.71207184
N,New_N_034.wav,media_H_por_audio,25.020061,-0.7949605
N,New_N_035.wav,media_H_por_audio,28.906893,-0.4355739
N,New_N_036.wav,media_H_por_audio,29.47558,-2.9459596
N,New_N_037.wav,media_H_por_audio,-8.495252,22.591236
N,New_N_038.wav,media_H_por_audio,-8.494154,22.591097
