clase,archivo,origen,tSNE_1,tSNE_2
N,New_N_001.wav,media_H_por_audio,-4.4527836,35.073776
N,New_N_002.wav,media_H_por_audio,-1.2562017,35.162407
N,New_N_003.wav,media_H_por_audio,-4.4623756,31.823086
N,New_N_004.wav,media_H_por_audio,-3.850707,36.03445
N,New_N_005.wav,media_H_por_audio,-4.770311,34.740692
N,New_N_006.wav,media_H_por_audio,-5.031461,31.51157
N,New_N_007.wav,media_H_por_audio,-3.9080832,32.013195
N,New_N_008.wav,media_H_por_audio,-5.7926407,35.08895
N,New_N_009.wav,media_H_por_audio,-3.1443334,36.468998
N,New_N_010.wav,media_H_por_audio,-7.4530077,34.50608
N,New_N_011.wav,media_H_por_audio,-4.356898,30.750101
N,New_N_012.wav,media_H_por_audio,-0.5815276,32.5635
N,New_N_013.wav,media_H_por_audio,-7.407248,33.13814
N,New_N_014.wav,media_H_por_audio,-3.5632389,33.23713
N,New_N_015.wav,media_H_por_audio,-1.9908103,36.48926
N,New_N_016.wav,media_H_por_audio,-3.526543,32.119114
N,New_N_017.wav,media_H_por_audio,-1.3143692,32.272472
N,New_N_018.wav,media_H_por_audio,-1.6284624,32.345432
N,New_N_019.wav,media_H_por_audio,-1.9862275,35.21798
N,New_N_020.wav,media_H_por_audio,-7.481884,34.469906
N,New_N_021.wav,media_H_por_audio,-3.3251216,36.305202
N,New_N_022.wav,media_H_por_audio,-4.7950606,31.594753
N,New_N_023.wav,media_H_por_audio,-5.2207804,32.39456
N,New_N_024.wav,media_H_por_audio,-2.7517996,31.040644
N,New_N_025.wav,media_H_por_audio,-6.2855563,33.24038
N,New_N_026.wav,media_H_por_audio,-1.814615,32.53284
N,New_N_027.wav,media_H_por_audio,-5.8344455,34.965904
N,New_N_028.wav,media_H_por_audio,-1.4635773,33.544792
N,New_N_029.wav,media_H_por_audio,-2.2799191,32.10486
N,New_N_030.wav,media_H_por_audio,-6.508676,32.668472
N,New_N_031.wav,media_H_por_audio,-5.9235096,34.547523
N,New_N_032.wav,media_H_por_audio,-4.0302615,35.23633
N,New_N_033.wav,media_H_por_audio,-4.439474,32.400555
N,New_N_034.wav,media_H_por_audio,-4.1121464,31.916002
N,New_N_035.wav,media_H_por_audio,-5.011377,34.006508
N,New_N_036.wav,media_H_por_audio,-6.900421,35.33447
N,New_N_037.wav,media_H_por_audio,0.26952162,1.195011
N,New_N_038.wav,media_H_por_audio,0.26537284,1.2141426
