clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,38,141,19,2,0.895,0.95,0.88125,0.6666666666666666,0.9156249999999999,40
AS,30,129,31,10,0.795,0.75,0.80625,0.4918032786885246,0.778125,40
MR,23,156,4,17,0.895,0.575,0.975,0.8518518518518519,0.7749999999999999,40
MS,18,147,13,22,0.825,0.45,0.91875,0.5806451612903226,0.684375,40
MVP,18,154,6,22,0.86,0.45,0.9625,0.75,0.70625,40
PROMEDIO_MACRO,127,727,73,73,0.8540000000000001,0.635,0.9087500000000001,0.6681933916994731,0.771875,200
