,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,0,0,1,4
real_AS,1,22,3,12,2
real_MR,0,16,18,6,0
real_MS,6,12,1,18,3
real_MVP,12,5,2,2,19
