,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,1,0,0,1
real_AS,1,30,1,6,2
real_MR,1,11,23,3,2
real_MS,5,15,1,18,1
real_MVP,12,4,2,4,18
