epoca,loss_train,loss_val
1,0.5407960814865012,0.4133226275444031
2,0.3441085242911389,0.2181982547044754
3,0.2374444590195229,0.15018342435359955
4,0.21716944883136372,0.141911581158638
5,0.17828119634405562,0.1410897672176361
6,0.2248339429007549,0.15512137115001678
7,0.17415082832112125,0.12273454666137695
8,0.16886452982496275,0.11380144208669662
9,0.14388505094929746,0.2955773174762726
10,0.220152746787981,0.12319116294384003
11,0.15772350014824615,0.11407449841499329
12,0.13368022044826494,0.12146993726491928
13,0.12361813669926242,0.10815610736608505
14,0.14685144662660987,0.10226642340421677
15,0.12899162723241667,0.13346873223781586
16,0.11991940286794775,0.11234257370233536
17,0.11486065913432915,0.09322023391723633
18,0.1069681333917144,0.0898512452840805
19,0.08667181867272838,0.08936312794685364
20,0.10924845411883373,0.08802160620689392
21,0.10381080668517634,0.08690952509641647
22,0.11558754109826527,0.10036584734916687
23,0.11334045294145319,0.08208387345075607
24,0.09802601193568032,0.07641546428203583
25,0.08334326370937847,0.07445672154426575
26,0.09543958770748424,0.08377251029014587
27,0.07708607094460412,0.14250801503658295
28,0.10212757141868535,0.08849198371171951
29,0.06862257669165142,0.0689096450805664
30,0.05870962443786036,0.05928578972816467
