,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,2,0,0
real_AS,0,39,1,0,0
real_MR,0,1,36,1,2
real_MS,0,1,0,36,3
real_MVP,2,3,0,0,35
