,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,30,0,7,0,3
real_AS,0,36,2,0,2
real_MR,0,1,33,2,4
real_MS,0,0,5,31,4
real_MVP,6,4,5,0,25
