,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,96.0,3.0,1.0,0.0
MR,0.5,2.0,95.0,1.5,1.0
MS,0.5,1.0,1.5,94.5,2.5
MVP,4.0,4.5,2.0,3.0,86.5
