,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,1,0,0,1
real_AS,0,40,0,0,0
real_MR,0,0,35,4,1
real_MS,0,0,0,39,1
real_MVP,2,2,2,2,32
