capa,rango,error_iter_0,error_iter_120,error_iter_300,mejora_abs_0_a_120,mejora_pct_0_a_120,mejora_abs_120_a_300,mejora_pct_120_a_300_sobre_120,porcentaje_mejora_total_antes_120
1,9,2.677858563648781,0.09227983072593571,0.0867920961148346,2.5855787329228455,96.55396920589423,0.005487734611101108,5.946840786259433,99.78820556400764
2,8,1.290798521901754,0.1745036661668938,0.16095387784625634,1.1162948557348602,86.48095243324305,0.013549788320637468,7.764758539616335,98.80073881024904
3,7,1.3651079682595073,0.24937744326219025,0.24891864165317323,1.115730524997317,81.73203518985075,0.00045880160901701217,0.18397879255448044,99.95889571795028
