,N,AS,MR,MS,MVP
N,97.0,0.0,0.0,1.0,2.0
AS,0.0,95.0,2.0,1.0,2.0
MR,4.0,8.5,79.5,3.5000000000000004,4.5
MS,0.5,0.5,1.0,92.5,5.5
MVP,5.0,3.0,1.0,2.0,89.0
