,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,34,0,0,1,5
real_AS,0,36,1,3,0
real_MR,1,7,26,4,2
real_MS,3,2,0,29,6
real_MVP,9,3,4,6,18
