,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,1,0,2,1
real_AS,0,33,4,3,0
real_MR,0,6,33,1,0
real_MS,0,13,2,23,2
real_MVP,7,4,9,4,16
