,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,1,0,2,2
real_AS,0,32,4,2,2
real_MR,0,3,29,5,3
real_MS,5,11,1,20,3
real_MVP,8,1,8,6,17
