epoca,loss_train,loss_val
1,1.6021972361363863,1.5371241569519043
2,1.4587822493753935,1.3133041858673096
3,1.2535471931884163,1.1991283893585205
4,1.2321226220381887,1.1860876083374023
5,1.1681754338113886,1.1348251104354858
6,1.118028185869518,1.0680031776428223
7,1.0701901457811658,1.059150218963623
8,0.9942982400718489,1.0628557205200195
9,0.9217762696115595,0.9957913756370544
10,0.8969273128007588,0.9372530579566956
11,0.8149464161772477,0.9397972226142883
12,0.784515696136575,0.9882088303565979
13,0.7377891948348597,0.9553995728492737
14,0.6507778638287595,0.9636162519454956
15,0.6115144263756903,0.9336940050125122
16,0.5253694884871182,0.960404634475708
17,0.51175173489671,0.9686920046806335
18,0.4134730555509266,1.125522494316101
19,0.40249165618105937,1.0384918451309204
20,0.40557505778576197,1.0066938400268555
21,0.29035858025676325,1.2064968347549438
22,0.3091651499271393,1.2441273927688599
23,0.28440666821246086,1.175406575202942
24,0.24109042857430482,1.296114444732666
25,0.24686841392203382,1.2084412574768066
