indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
48,SNR_5db,N,New_N_049.wav,16-10-6,DeepONMF_H3,3,0.32828289171445274,6x212,0.01613620005082339,16,0.20952358362841597,0.28278981976399253,0.008963200030848384,10,0.2244107275524242,0.14386712031406512,0.0034635000629350543,6,0.3973378412841157,0.1162729252820773,0.0026644000317901373
49,SNR_5db,N,New_N_050.wav,16-10-6,DeepONMF_H3,3,0.32371858029135026,6x212,0.016471599927172065,16,0.20830624089236524,0.3243353303576579,0.009570900001563132,10,0.29342762779288034,0.14699089409842986,0.003387899952940643,6,0.28795549321046415,0.11109448795529163,0.0026262999745085835
50,SNR_5db,N,New_N_051.wav,16-10-6,DeepONMF_H3,3,0.3227529228840508,6x212,0.01563110004644841,16,0.21036010584933545,0.2991326852029255,0.008674199925735593,10,0.27001840955814654,0.11003556335993579,0.003486800007522106,6,0.41629843966441377,0.11322657968135921,0.0026456000050529838
51,SNR_5db,N,New_N_052.wav,16-10-6,DeepONMF_H3,3,0.32125886250077196,6x212,0.015215400024317205,16,0.21091011021663444,0.29912956087003045,0.008518900023773313,10,0.3272372556556821,0.10084828234233614,0.0033864000579342246,6,0.4606282372730384,0.1011794001172997,0.002645700005814433
52,SNR_5db,N,New_N_053.wav,16-10-6,DeepONMF_H3,3,0.36248130006910345,6x212,0.015917800017632544,16,0.20645669175602543,0.26734225142026474,0.00841720006428659,10,0.188581247264382,0.1185239586094745,0.004138299962505698,6,0.4646302020778922,0.09719677600579896,0.0026055999333038926
53,SNR_5db,N,New_N_054.wav,16-10-6,DeepONMF_H3,3,0.3004862832166775,6x212,0.016805500024929643,16,0.2072898456214416,0.28776325983966916,0.008712899987585843,10,0.22554932374252457,0.18039987930902354,0.004179099923931062,6,0.35840477755340383,0.13842379258124785,0.0026389999547973275
54,SNR_5db,N,New_N_055.wav,16-10-6,DeepONMF_H3,3,0.3305085437788458,6x212,0.01595059991814196,16,0.21372244684164204,0.31251218344582643,0.008681599982082844,10,0.2857151457964131,0.12252264910866728,0.0038681000005453825,6,0.4749972830777501,0.11012028981114487,0.002711600041948259
55,SNR_5db,N,New_N_056.wav,16-10-6,DeepONMF_H3,3,0.35301794863839187,6x212,0.015660999924875796,16,0.20964388716592303,0.27240064403446973,0.008778699906542897,10,0.257142063512687,0.09775320619559123,0.0034586999099701643,6,0.4020251889962201,0.08456698150339872,0.0027109000366181135
56,SNR_5db,N,New_N_057.wav,16-10-6,DeepONMF_H3,3,0.31722187164107885,6x212,0.0157420999603346,16,0.2047696011607415,0.3097988603396107,0.008773599984124303,10,0.29118492969828985,0.11268653707816788,0.0034509000834077597,6,0.3913750111735588,0.08253428286477361,0.0027121000457555056
57,SNR_5db,N,New_N_058.wav,16-10-6,DeepONMF_H3,3,0.3749370216631168,6x212,0.016122000059112906,16,0.21191963789959278,0.3072992429583025,0.008951000054366887,10,0.23329668711593834,0.12660296587970477,0.003689700039103627,6,0.3722049753694757,0.0731327655772715,0.002720499993301928
58,SNR_5db,N,New_N_059.wav,16-10-6,DeepONMF_H3,3,0.3075272021881384,6x212,0.015100799966603518,16,0.20510144314933496,0.28692301220585315,0.008030700031667948,10,0.3039794992358177,0.1257217743286495,0.003537400043569505,6,0.33308532320577555,0.130029545676074,0.002732700086198747
59,SNR_5db,N,New_N_060.wav,16-10-6,DeepONMF_H3,3,0.353728270322443,6x212,0.01632419996894896,16,0.20399781841947767,0.25499222007883465,0.008104600012302399,10,0.32976984901742096,0.13617525255068655,0.004642699961550534,6,0.42893622191600983,0.11032833495466335,0.002821599948219955
60,SNR_5db,N,New_N_061.wav,16-10-6,DeepONMF_H3,3,0.3180438375556956,6x212,0.015377899981103837,16,0.2098459713288533,0.2954459306160216,0.00793389999307692,10,0.21398057303346174,0.12586057242177562,0.003932999912649393,6,0.3441629950520954,0.10829905286416194,0.0027486999751999974
61,SNR_5db,N,New_N_062.wav,16-10-6,DeepONMF_H3,3,0.39979177707262364,6x212,0.014661099994555116,16,0.20877733699849765,0.28607406996977386,0.007773300050757825,10,0.25031583530228046,0.09744592057674262,0.0034076999872922897,6,0.40690831368600483,0.09289558978760781,0.0026799000333994627
62,SNR_5db,N,New_N_063.wav,16-10-6,DeepONMF_H3,3,0.3197681897098141,6x212,0.0152515999507159,16,0.20814945923078768,0.304980627604264,0.007962999981828034,10,0.2939969486534745,0.1404852933573352,0.0038110000314190984,6,0.366135926870293,0.11464837085819513,0.0028070000698789954
63,SNR_5db,N,New_N_064.wav,16-10-6,DeepONMF_H3,3,0.29718927346933044,6x212,0.013637099997140467,16,0.20511916394359622,0.3032153582926267,0.007419799920171499,10,0.25498532053218165,0.145969209723285,0.003104400006122887,6,0.41692883214124843,0.13176324861792596,0.0024302999954670668
64,SNR_5db,N,New_N_065.wav,16-10-6,DeepONMF_H3,3,0.309588235286468,6x212,0.01431230001617223,16,0.20886436060574054,0.33377138771755777,0.008034899947233498,10,0.28329538934062237,0.11637252324516216,0.0031507000094279647,6,0.42388627115992833,0.09152114448610602,0.002434200025163591
65,SNR_5db,N,New_N_066.wav,16-10-6,DeepONMF_H3,3,0.34355687220177533,6x212,0.015486800111830235,16,0.2110982899968178,0.28501882079455393,0.00812060001771897,10,0.2576223632299632,0.11309456447109476,0.003353700041770935,6,0.42896636640639574,0.1339051692463892,0.0025587999261915684
66,SNR_5db,N,New_N_067.wav,16-10-6,DeepONMF_H3,3,0.32338795444418017,6x212,0.01480539992917329,16,0.20563924024008842,0.30486983366976605,0.008116499986499548,10,0.2547753008120968,0.12859321819456376,0.0033203000202775,6,0.4072598303399563,0.12564013293773693,0.0025150999426841736
67,SNR_5db,N,New_N_068.wav,16-10-6,DeepONMF_H3,3,0.3364635333531309,6x212,0.014866800047457218,16,0.21281144500748458,0.2715313733531346,0.008077299920842052,10,0.32302803671361735,0.13850118944825168,0.003224999993108213,6,0.5058939666698837,0.16151524869370454,0.0024846000596880913
68,SNR_5db,N,New_N_069.wav,16-10-6,DeepONMF_H3,3,0.32420716164862373,6x212,0.014569700113497674,16,0.21014679429294061,0.2794335983294662,0.00712500000372529,10,0.28544031543810905,0.15913064231198537,0.004217399982735515,6,0.36831746807471166,0.1429182179035259,0.0025008999509736896
69,SNR_5db,N,New_N_070.wav,16-10-6,DeepONMF_H3,3,0.31726190024892437,6x212,0.014189200010150671,16,0.20954619045998193,0.362341869290334,0.00720660004299134,10,0.2892671347367136,0.14333039724614444,0.0036481000715866685,6,0.4320579683894362,0.13973894318753868,0.0025779999559745193
70,SNR_5db,N,New_N_071.wav,16-10-6,DeepONMF_H3,3,0.31946438665253385,6x212,0.013988299993798137,16,0.21170739190077753,0.2863558379101692,0.0074610000010579824,10,0.30635227301045254,0.1084136625286999,0.003120900015346706,6,0.42228705478055906,0.11263650857333779,0.002732400083914399
71,SNR_5db,N,New_N_072.wav,16-10-6,DeepONMF_H3,3,0.33577657063730737,6x212,0.01351209997665137,16,0.20941835449543086,0.3072718460728593,0.007294599898159504,10,0.29175133793588315,0.15538045322332666,0.0030979999573901296,6,0.3758237718307195,0.10719536111929089,0.0024353000335395336
72,SNR_5db,N,New_N_073.wav,16-10-6,DeepONMF_H3,3,0.3418368153494218,6x212,0.014549799961969256,16,0.20870632137614975,0.31621576466653906,0.008247399935498834,10,0.25103529217006804,0.12386394004202889,0.0031353000085800886,6,0.41375330944048394,0.13488392844966662,0.002447800012305379
73,SNR_5db,N,New_N_074.wav,16-10-6,DeepONMF_H3,3,0.3554676935620181,6x212,0.013893199968151748,16,0.21148909244160372,0.28655580325683705,0.007681200047954917,10,0.3322191166141642,0.13688225740059196,0.0031423999462276697,6,0.44447600003659565,0.193690685827091,0.0024597999872639775
74,SNR_5db,N,New_N_075.wav,16-10-6,DeepONMF_H3,3,0.33181672628676073,6x212,0.014526300015859306,16,0.20613405734682247,0.2610544247705766,0.007688599987886846,10,0.27539976738645217,0.11927071311055254,0.0035398000618442893,6,0.4409910663901552,0.09190957679953864,0.002521999995224178
75,SNR_5db,N,New_N_076.wav,16-10-6,DeepONMF_H3,3,0.30552696043142596,6x212,0.015257399994879961,16,0.2063733992840467,0.2584653704290138,0.0075882000382989645,10,0.31738851122028156,0.12388612669814993,0.004278099979273975,6,0.4115120219351612,0.1053602791387415,0.002557499916292727
76,SNR_5db,N,New_N_077.wav,16-10-6,DeepONMF_H3,3,0.3186524014568032,6x212,0.014586200006306171,16,0.2126381112068536,0.3268221459129944,0.007786700036376715,10,0.32129391043758665,0.14672319672224465,0.0032822000794112682,6,0.4295737413508221,0.16291567241014165,0.0025291000492870808
77,SNR_5db,N,New_N_078.wav,16-10-6,DeepONMF_H3,3,0.3295595764859669,6x212,0.015158399939537048,16,0.21344383145332604,0.32075809614083967,0.007448200020007789,10,0.2727099159406553,0.12425641670826934,0.00390260003041476,6,0.48122729056612,0.11052912104298765,0.003032800043001771
78,SNR_5db,N,New_N_079.wav,16-10-6,DeepONMF_H3,3,0.3463075475355959,6x212,0.015195499989204109,16,0.2123205350239143,0.29234503138685264,0.007734100101515651,10,0.23500945455541988,0.15833015666053335,0.003939199959859252,6,0.36365208902183954,0.13211333036995188,0.002673099981620908
79,SNR_5db,N,New_N_080.wav,16-10-6,DeepONMF_H3,3,0.322557107531349,6x212,0.014482600032351911,16,0.20981485438073486,0.27673367330133447,0.007581099984236062,10,0.28734372530785063,0.12090052531055316,0.0035528000444173813,6,0.45960157906908,0.10361287579203023,0.002337000099942088
80,SNR_5db,N,New_N_081.wav,16-10-6,DeepONMF_H3,3,0.3068233934200578,6x212,0.014061500085517764,16,0.20896980671343166,0.27305776662092096,0.007720499997958541,10,0.26725220854816584,0.13450805875944985,0.0031083000358194113,6,0.38116074339936956,0.1277232196870934,0.002446700003929436
81,SNR_5db,N,New_N_082.wav,16-10-6,DeepONMF_H3,3,0.3606116029199117,6x212,0.014875699998810887,16,0.20900762953414304,0.2906754416574683,0.00806460005696863,10,0.2782799714201693,0.12380363162081956,0.0036458000540733337,6,0.4515051136121651,0.1025856058636696,0.002495800028555095
82,SNR_5db,N,New_N_083.wav,16-10-6,DeepONMF_H3,3,0.3180646333158927,6x212,0.014844600111246109,16,0.21345824727844745,0.3211868398945316,0.007937400019727647,10,0.33517643958081333,0.14075441325638108,0.0035874999593943357,6,0.392074870073948,0.1279446435746952,0.0025109999114647508
83,SNR_5db,N,New_N_084.wav,16-10-6,DeepONMF_H3,3,0.3157203566551156,6x212,0.01506639993749559,16,0.21268340656308551,0.3116700499653344,0.008486300008371472,10,0.28421314206752474,0.1409159399888739,0.003258200013078749,6,0.4537150518885809,0.16604066267443462,0.0025192999746650457
84,SNR_5db,N,New_N_085.wav,16-10-6,DeepONMF_H3,3,0.31937038357815595,6x212,0.015094000031240284,16,0.20879770589379232,0.29466519722081314,0.008022999973036349,10,0.3698291871150204,0.13488312598406013,0.0036967999767512083,6,0.42250022078101107,0.15356583490364936,0.0025212999898940325
85,SNR_5db,N,New_N_086.wav,16-10-6,DeepONMF_H3,3,0.38068646625491376,6x212,0.014494400005787611,16,0.20793708771795685,0.24577783033873182,0.007495300029404461,10,0.2987608547377214,0.12934321792214207,0.0036597999278455973,6,0.45682684547506536,0.130746947895105,0.0026003000093623996
86,SNR_5db,N,New_N_087.wav,16-10-6,DeepONMF_H3,3,0.309014615877999,6x212,0.014816499897278845,16,0.2145794536479178,0.3414271292039065,0.007372200023382902,10,0.32471792497297913,0.13538323043252068,0.00392619997728616,6,0.4606389175964323,0.16918402386723885,0.002876700018532574
87,SNR_5db,N,New_N_088.wav,16-10-6,DeepONMF_H3,3,0.30562735617913034,6x212,0.013668800005689263,16,0.2161994676904133,0.30738086578980356,0.007364099961705506,10,0.2357278414293605,0.14165911784952973,0.0030843999702483416,6,0.449144377709689,0.11914101169663414,0.002401400008238852
88,SNR_5db,N,New_N_089.wav,16-10-6,DeepONMF_H3,3,0.33317206291645274,6x212,0.014002399984747171,16,0.21206422017545182,0.3089772722427579,0.007688099984079599,10,0.33935821729070154,0.13628371189831542,0.003181500011123717,6,0.4484667176315088,0.10849566895677051,0.002481600036844611
89,SNR_5db,N,New_N_090.wav,16-10-6,DeepONMF_H3,3,0.3306367859582067,6x212,0.014389100018888712,16,0.20779009368250187,0.2745743197164462,0.00793130008969456,10,0.2827905005808171,0.15028844921028942,0.0033758999779820442,6,0.4121778424236237,0.1291549209517077,0.002450999920256436
90,SNR_5db,N,New_N_091.wav,16-10-6,DeepONMF_H3,3,0.295206252816981,6x212,0.014373600017279387,16,0.21286921752839338,0.3265384973504408,0.007875000010244548,10,0.28126435344731815,0.13893532166134032,0.003221499966457486,6,0.4376393938155444,0.1149216894085857,0.0024889999767765403
91,SNR_5db,N,New_N_092.wav,16-10-6,DeepONMF_H3,3,0.3262810685092637,6x212,0.01405470003373921,16,0.2038674247451315,0.2575449631512328,0.007343299919739366,10,0.29318209176568427,0.13254451570863138,0.003301599994301796,6,0.42074230257509204,0.12594597276261713,0.0025279999244958162
