,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,97.5,1.0,0.0,1.5
MR,1.5,3.5000000000000004,90.5,2.0,2.5
MS,0.0,1.5,1.5,94.0,3.0
MVP,1.5,3.0,3.5000000000000004,1.5,90.5
