indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_0db,N,New_N_001.wav,22-6,DeepONMF_H2,2,nndsvd,0.3280931641914736,6x212,0.028315700008533895,22,0.25263824233077364,0.2922666493049764,0.0230053000850603,6,0.2648885239162203,0.31072485482080753,0.004161700024269521
1,SNR_0db,N,New_N_002.wav,22-6,DeepONMF_H2,2,nndsvd,0.3232555234142632,6x212,0.025072099990211427,22,0.2507617647701938,0.30968647029596197,0.020907799946144223,6,0.24869083806304318,0.32068262023076904,0.00338560005184263
2,SNR_0db,N,New_N_003.wav,22-6,DeepONMF_H2,2,nndsvd,0.328600516500699,6x212,0.02651360002346337,22,0.25549438456217055,0.3014726100463527,0.022293899906799197,6,0.2518422893767619,0.3265247049655413,0.0033905000891536474
3,SNR_0db,N,New_N_004.wav,22-6,DeepONMF_H2,2,nndsvd,0.32860625799777676,6x212,0.02849860000424087,22,0.2556462602945261,0.30718806718634867,0.023670599912293255,6,0.2592781486230291,0.323411964851842,0.004003999987617135
4,SNR_0db,N,New_N_005.wav,22-6,DeepONMF_H2,2,nndsvd,0.3241801687806906,6x212,0.02887629996985197,22,0.25258744654451476,0.3016424225784472,0.02443160000257194,6,0.25295196127454267,0.32749505627041575,0.003657100023701787
5,SNR_0db,N,New_N_006.wav,22-6,DeepONMF_H2,2,nndsvd,0.3296828175899083,6x212,0.02949460002128035,22,0.2536618113457055,0.3036357725168397,0.02472490002401173,6,0.26230918082152854,0.3088380110500268,0.003867099992930889
6,SNR_0db,N,New_N_007.wav,22-6,DeepONMF_H2,2,nndsvd,0.3296610099117373,6x212,0.03117849992122501,22,0.25394794491234124,0.30599522555379605,0.02648970007430762,6,0.2600220666324047,0.30310157368368146,0.003761200001463294
7,SNR_0db,N,New_N_008.wav,22-6,DeepONMF_H2,2,nndsvd,0.3256446067204608,6x212,0.02897999994456768,22,0.24939915149968328,0.30084587969038706,0.02420799992978573,6,0.2615714894241031,0.30660053125593223,0.003806099994108081
8,SNR_0db,N,New_N_009.wav,22-6,DeepONMF_H2,2,nndsvd,0.32641020164713386,6x212,0.02893570007290691,22,0.25192257488126985,0.30020475153934134,0.02438870002515614,6,0.2578650796124749,0.3114836088955574,0.0035589999752119184
9,SNR_0db,N,New_N_010.wav,22-6,DeepONMF_H2,2,nndsvd,0.3273325010718219,6x212,0.029675900004804134,22,0.25315283678182643,0.3010048699811866,0.02517509995959699,6,0.26072948420509384,0.33529429582594866,0.003683399991132319
10,SNR_0db,N,New_N_011.wav,22-6,DeepONMF_H2,2,nndsvd,0.3279388100051696,6x212,0.03140679991338402,22,0.2528663580088993,0.30695929525524823,0.026720099966041744,6,0.25811939652770144,0.2905600432461384,0.00378839997574687
11,SNR_0db,N,New_N_012.wav,22-6,DeepONMF_H2,2,nndsvd,0.32938446669172783,6x212,0.030624300008639693,22,0.25508544364546,0.29836378754673787,0.025879699969664216,6,0.25978305323503403,0.3058268834191224,0.00396759994328022
12,SNR_0db,N,New_N_013.wav,22-6,DeepONMF_H2,2,nndsvd,0.3257064966200764,6x212,0.029362200060859323,22,0.2508400217658826,0.30965730497524013,0.023911900003440678,6,0.25717433459362804,0.2984234752737319,0.004488100064918399
13,SNR_0db,N,New_N_014.wav,22-6,DeepONMF_H2,2,nndsvd,0.32429475984309236,6x212,0.028335500042885542,22,0.24930752124380873,0.30310079426259573,0.023003000067546964,6,0.2566964696694131,0.3185664796508206,0.004335699952207506
14,SNR_0db,N,New_N_015.wav,22-6,DeepONMF_H2,2,nndsvd,0.33327996455610187,6x212,0.028401699964888394,22,0.2592768852152813,0.2991464440643978,0.024002399994060397,6,0.26267122063201465,0.3186275285860237,0.0032875000033527613
15,SNR_0db,N,New_N_016.wav,22-6,DeepONMF_H2,2,nndsvd,0.33208411880131744,6x212,0.026605799910612404,22,0.2575627306698234,0.2969566237755425,0.02215869992505759,6,0.25863369821685894,0.3093036817196461,0.003575199982151389
16,SNR_0db,N,New_N_017.wav,22-6,DeepONMF_H2,2,nndsvd,0.3341674020121688,6x212,0.029431300004944205,22,0.25823245451634835,0.3045643096495685,0.0245236000046134,6,0.26562639073958494,0.34013787300809484,0.0039944000309333205
