,N,AS,MR,MS,MVP
N,93.0,0.0,0.5,0.5,6.0
AS,0.5,95.0,1.5,0.0,3.0
MR,2.5,7.000000000000001,87.5,1.0,2.0
MS,0.5,1.0,2.0,93.5,3.0
MVP,3.0,3.5000000000000004,3.0,0.5,90.0
