,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,33,0,6,0,1
real_AS,0,31,9,0,0
real_MR,0,0,40,0,0
real_MS,0,2,5,31,2
real_MVP,2,6,9,1,22
