,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,1,1
real_AS,0,39,1,0,0
real_MR,0,1,35,4,0
real_MS,0,1,2,37,0
real_MVP,2,1,6,2,29
