base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_0db,NMF_H1,1,PROMEDIO_MACRO,197,797,3,3,0.9940000000000001,0.985,0.9962500000000001,0.9851219512195122,0.990625,200
SNR_0db,NMF_H1,2,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.93,0.9825000000000002,0.9310986382039014,0.95625,200
SNR_0db,NMF_H1,3,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9266092466092466,0.953125,200
SNR_0db,NMF_H1,4,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.9850000000000001,0.9418836607495293,0.9625,200
SNR_0db,NMF_H1,5,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9799999999999999,0.9268752963489805,0.95,200
