,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,29,4,4,3
real_MR,0,0,36,4,0
real_MS,1,4,1,33,1
real_MVP,4,1,3,2,30
