distribucion,numero_capas,clasificador,representacion,Accuracy_mean,Accuracy_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,Score_mean,Score_std
10-8-6-4,4,KNN,DeepONMF_H4,0.958,0.016046806535881235,0.9800000000000001,0.008149003006503315,0.8699999999999999,0.054198708471697006,0.9679822975807271,0.013070194112310177,0.925,0.03005528759636153
10-8-6-4,4,KNN,DeepONMF_W,0.893,0.010954451150103338,0.9037499999999999,0.018006075363609937,0.85,0.03952847075210472,0.9603283097174786,0.009574693394706787,0.8768750000000001,0.015404696929832831
10-8-6-4,4,SVM,DeepONMF_H4,0.968,0.013509256086106307,0.97625,0.009270248108869575,0.9349999999999999,0.03791437722025775,0.9836547590433842,0.009511216281996334,0.9556250000000001,0.022141236979897935
10-8-6-4,4,SVM,DeepONMF_W,0.916,0.00961769203083568,0.90625,0.013258252147247743,0.9550000000000001,0.02738612787525829,0.9878166828511656,0.007260098267970031,0.930625,0.012382257972599304
10-8-6-4,4,UjaNet,DeepONMF_H4,0.9869999999999999,0.007582875444051561,0.9887499999999999,0.010269797953221891,0.9800000000000001,0.011180339887498985,0.9949838786248367,0.0028047275904981178,0.984375,0.005846339666834298
10-8-6-4,4,UjaNet,DeepONMF_W,0.958,0.024899799195977446,0.9737500000000001,0.020444284042245155,0.8949999999999999,0.048088460154178385,0.9736997968432567,0.012194841806679067,0.934375,0.03299798762803578
