,N,AS,MR,MS,MVP
N,97.0,0.0,0.5,0.0,2.5
AS,0.5,95.0,3.0,0.5,1.0
MR,2.0,2.5,93.0,1.5,1.0
MS,0.5,0.5,1.5,94.5,3.0
MVP,3.0,2.5,2.0,1.0,91.5
