,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.0,1.5
AS,0.0,96.0,3.0,0.5,0.5
MR,1.5,1.5,94.0,2.0,1.0
MS,0.5,1.5,2.0,93.5,2.5
MVP,1.5,2.5,1.5,2.0,92.5
