indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,8-9,2,0.11838995939213962,126x9,9x212,8,0.06867954119532307,0.3863470081962324,0.006959399994229898,9,0.13500210363382323,0.17023532139980307,0.0031755999953020364
1,N,New_N_002.wav,8-9,2,0.11010697453757891,126x9,9x212,8,0.07401385154221703,0.4108736923352186,0.005931700026849285,9,0.10444672815316904,0.22239489405460913,0.0028587999986484647
2,N,New_N_003.wav,8-9,2,0.124653975423463,126x9,9x212,8,0.07508238353131656,0.3363582245614244,0.006181600008858368,9,0.11785604869304611,0.15842869004133442,0.0029848999984096736
3,N,New_N_004.wav,8-9,2,0.14094038887330237,126x9,9x212,8,0.07777836037730713,0.314151269102415,0.007006799976807088,9,0.144960826848158,0.14582395685348104,0.003113999991910532
4,N,New_N_005.wav,8-9,2,0.1283671627555129,126x9,9x212,8,0.07356357960891889,0.315513658449778,0.006225200020708144,9,0.19110673795746688,0.16557275143569183,0.0037047000078018755
5,N,New_N_006.wav,8-9,2,0.10772974931979683,126x9,9x212,8,0.07235180223792954,0.344309505643451,0.006333099998300895,9,0.11254153944566894,0.15039296678086275,0.0030212999845389277
6,N,New_N_007.wav,8-9,2,0.12066049050560942,126x9,9x212,8,0.07203602748275152,0.3839277982351273,0.007371799991233274,9,0.1372778012930771,0.18005658987340054,0.003907999984221533
7,N,New_N_008.wav,8-9,2,0.11982456553210505,126x9,9x212,8,0.07689901966235164,0.37838661180896854,0.006288800010224804,9,0.12024931093167082,0.1866783869484684,0.003704500006278977
8,N,New_N_009.wav,8-9,2,0.1100093552062318,126x9,9x212,8,0.05857368616413055,0.33673683401516297,0.0064984000055119395,9,0.11609450364313029,0.21911410111610674,0.0038773999840486795
9,N,New_N_010.wav,8-9,2,0.11629238639610681,126x9,9x212,8,0.06651334059609108,0.365414107072143,0.006458799995016307,9,0.13900913762198583,0.1962991886873355,0.0033679999760352075
10,N,New_N_011.wav,8-9,2,0.11129497392831118,126x9,9x212,8,0.07314317727331264,0.39400551779578386,0.0064264999818988144,9,0.0758819928839071,0.22986636630697946,0.003130800003418699
11,N,New_N_012.wav,8-9,2,0.1543532940880309,126x9,9x212,8,0.08524725295789727,0.30724816373407765,0.006174000009195879,9,0.1898753307897787,0.14908968698818542,0.00319139999919571
12,N,New_N_013.wav,8-9,2,0.10880656080151777,126x9,9x212,8,0.07385759029007441,0.35227016286665247,0.006717900017974898,9,0.06878060248162451,0.20573715874463117,0.004497299989452586
13,N,New_N_014.wav,8-9,2,0.10924087115726035,126x9,9x212,8,0.06939474926416768,0.41290310711869554,0.006789300008676946,9,0.13252555941689892,0.16771460992042994,0.004575800005113706
14,N,New_N_015.wav,8-9,2,0.12708957970138962,126x9,9x212,8,0.07823118862404758,0.3745471692076339,0.006870599987450987,9,0.14245820678873283,0.1345304284234009,0.003475300007266924
15,N,New_N_016.wav,8-9,2,0.12969842651130267,126x9,9x212,8,0.08068939763406494,0.30199053001986326,0.005899000010685995,9,0.14009292039354523,0.19185936755972322,0.0029869000136386603
16,N,New_N_017.wav,8-9,2,0.11606307256807043,126x9,9x212,8,0.06430447093230034,0.3510989607228327,0.0060529999900609255,9,0.09954452361666079,0.17192233499722484,0.0028347999905236065
17,N,New_N_018.wav,8-9,2,0.11379098525547265,126x9,9x212,8,0.0735585062149252,0.35910326507277507,0.0055179999908432364,9,0.10528950726829925,0.19752090256674698,0.003592599998228252
18,N,New_N_019.wav,8-9,2,0.12424933305277283,126x9,9x212,8,0.07611953535718004,0.31032694093241936,0.006450000015320256,9,0.11154778291131745,0.17376080755152973,0.0031245000136550516
19,N,New_N_020.wav,8-9,2,0.13675946219764792,126x9,9x212,8,0.09372601429981323,0.36079616282781685,0.007275999989360571,9,0.11615460285653517,0.1349157068633031,0.003152399993268773
20,N,New_N_021.wav,8-9,2,0.1280573154425883,126x9,9x212,8,0.07641270663215678,0.3445414883911729,0.006676399993011728,9,0.1242287483551255,0.19040656375800766,0.003913599997758865
21,N,New_N_022.wav,8-9,2,0.13135132126582774,126x9,9x212,8,0.07888870201541762,0.4008303328631301,0.006436199997551739,9,0.12042227616770844,0.18280777046348426,0.003116600011708215
22,N,New_N_023.wav,8-9,2,0.1603190077371109,126x9,9x212,8,0.09595084751392904,0.3276764190105886,0.0070662000216543674,9,0.1650326469863577,0.14847266099904505,0.0032042000093497336
23,N,New_N_024.wav,8-9,2,0.11330622227960908,126x9,9x212,8,0.08392927676594167,0.3602148205590214,0.00747320000664331,9,0.07042258184842538,0.17445007231700801,0.0036840999964624643
24,N,New_N_025.wav,8-9,2,0.1319203354341785,126x9,9x212,8,0.08351883376085426,0.35746086358811324,0.007366400008322671,9,0.12872427619853372,0.20858959266386382,0.004816300002858043
25,N,New_N_026.wav,8-9,2,0.12199564790250962,126x9,9x212,8,0.08273545716756216,0.3636999016719633,0.011448100005509332,9,0.13020488928130597,0.20706197181919192,0.004156400013016537
26,N,New_N_027.wav,8-9,2,0.133178098249278,126x9,9x212,8,0.07477020914103914,0.25637482223767444,0.00711459998274222,9,0.12646704696913352,0.15633689808844353,0.003918300004443154
27,N,New_N_028.wav,8-9,2,0.1189375956214484,126x9,9x212,8,0.07144455102507287,0.33731754648347584,0.009553800016874447,9,0.18088755541239282,0.16423713676955615,0.0032179999980144203
28,N,New_N_029.wav,8-9,2,0.12721512542769278,126x9,9x212,8,0.07808578014496068,0.2911646381938689,0.006590400007553399,9,0.13366659350914914,0.12982635618366561,0.0030620000034105033
29,N,New_N_030.wav,8-9,2,0.12342135384557962,126x9,9x212,8,0.07134928884909093,0.2694424965979922,0.0086571000283584,9,0.13720002167889037,0.15819699923674033,0.0034589999995660037
30,N,New_N_031.wav,8-9,2,0.1134570527090212,126x9,9x212,8,0.0626871399968544,0.3754558116617995,0.0074874999991152436,9,0.12649817621598963,0.1894472692063332,0.0035365999792702496
31,N,New_N_032.wav,8-9,2,0.12644594200509113,126x9,9x212,8,0.08238119615018817,0.30760522616248814,0.0064904000028036535,9,0.15421420956890328,0.15204871683067042,0.005478699982631952
32,N,New_N_033.wav,8-9,2,0.11533719592461118,126x9,9x212,8,0.07397735650816267,0.37214260286396694,0.006728799984557554,9,0.1233154439957846,0.1992749401769548,0.003108100005192682
33,N,New_N_034.wav,8-9,2,0.1061683707445476,126x9,9x212,8,0.07230556564549082,0.3231001834951792,0.00715309998486191,9,0.07458677957650736,0.1538257099453778,0.0033814999915193766
34,N,New_N_035.wav,8-9,2,0.11779997859177349,126x9,9x212,8,0.07151185102819181,0.2672908680083636,0.006394900003215298,9,0.1117148741807916,0.17334264697681145,0.0035022000083699822
35,N,New_N_036.wav,8-9,2,0.10709484123740998,126x9,9x212,8,0.06453822244906889,0.28572306099937067,0.006346199981635436,9,0.07053656617124715,0.18165767968062896,0.0030721999937668443
36,N,New_N_037.wav,8-9,2,0.10580886841135474,126x9,9x212,8,0.05499968475037684,0.32231156460492827,0.0077096000022720546,9,0.08486891251738574,0.11977200292515756,0.0030792000179644674
37,N,New_N_038.wav,8-9,2,0.12323433049806602,126x9,9x212,8,0.060866671895285114,0.35592769723415035,0.0072948000160977244,9,0.16074481197804094,0.1451369500318337,0.0030846000008750707
38,N,New_N_039.wav,8-9,2,0.09611639487525044,126x9,9x212,8,0.05065223423176531,0.41158902218852106,0.006279000022914261,9,0.12404101181749386,0.15394775103924452,0.003773800010094419
39,N,New_N_040.wav,8-9,2,0.11960754927476852,126x9,9x212,8,0.04540812558474254,0.360421189437979,0.006269999983487651,9,0.1227187786123776,0.14318910718765723,0.002976399991894141
40,N,New_N_041.wav,8-9,2,0.11871580214719589,126x9,9x212,8,0.07522968383808244,0.3971567895453086,0.0075799000042025,9,0.09881328396035112,0.17143345801066565,0.0031180999940261245
41,N,New_N_042.wav,8-9,2,0.10742821692576801,126x9,9x212,8,0.060964620877609677,0.41043100945577243,0.006443299993406981,9,0.09513406327328083,0.22040338015093633,0.00413519999710843
42,N,New_N_043.wav,8-9,2,0.10818984162628607,126x9,9x212,8,0.07058773539533722,0.3610171706362725,0.006252699997276068,9,0.07751115696344082,0.1637928482171517,0.003953800012823194
43,N,New_N_044.wav,8-9,2,0.11361766528401328,126x9,9x212,8,0.062129153174067905,0.3282572841151602,0.006462999997893348,9,0.09377162737149171,0.09220658093960431,0.003294199996162206
44,N,New_N_045.wav,8-9,2,0.11360908003783196,126x9,9x212,8,0.0739694479311057,0.36992097540599056,0.006799399998271838,9,0.11715868031565654,0.1619392037225366,0.0031146999972406775
45,N,New_N_046.wav,8-9,2,0.12890845518609653,126x9,9x212,8,0.07317739656042006,0.3212084264250496,0.007065300014801323,9,0.1774773087527249,0.1323536128616184,0.0034289999748580158
46,N,New_N_047.wav,8-9,2,0.1084373422704439,126x9,9x212,8,0.06889035773447824,0.3419359931392822,0.006308999989414588,9,0.09905010494175731,0.16698232349212075,0.003405900002690032
47,N,New_N_048.wav,8-9,2,0.1071331230102792,126x9,9x212,8,0.061620877847901566,0.37839792924717747,0.00721989999874495,9,0.09294659545097943,0.19806451974971415,0.003191199997672811
48,N,New_N_049.wav,8-9,2,0.11294394262770108,126x9,9x212,8,0.05707966062904416,0.371195202174668,0.006851799989817664,9,0.13552627944649825,0.19282072962306615,0.0037586000107694417
49,N,New_N_050.wav,8-9,2,0.10205692212250791,126x9,9x212,8,0.0579645864198218,0.41644154885951845,0.006858999986434355,9,0.1282779892979259,0.13777005490221694,0.003188100003171712
