base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_-5db,LogMel,1,PROMEDIO_MACRO,1,16,4,4,0.68,0.2,0.8,0.04,0.5,5
SNR_-5db,LogMel,2,PROMEDIO_MACRO,1,16,4,4,0.68,0.2,0.8,0.04,0.5,5
