,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,3,0
real_AS,1,20,3,12,4
real_MR,0,13,21,4,2
real_MS,9,13,1,16,1
real_MVP,10,8,3,4,15
