,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,1,33,3,1,2
real_MR,2,4,33,0,1
real_MS,2,3,2,32,1
real_MVP,1,2,1,2,34
