base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_0db,ONMF_W3,1,PROMEDIO_MACRO,173,773,27,27,0.946,0.865,0.9662499999999999,0.8741568509010369,0.915625,200
SNR_0db,ONMF_W3,2,PROMEDIO_MACRO,164,764,36,36,0.9280000000000002,0.82,0.9550000000000001,0.8254294803817604,0.8875,200
SNR_0db,ONMF_W3,3,PROMEDIO_MACRO,161,761,39,39,0.922,0.805,0.9512499999999999,0.8127906976744186,0.878125,200
SNR_0db,ONMF_W3,4,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.8499999999999999,0.9625,0.8510212404949247,0.90625,200
SNR_0db,ONMF_W3,5,PROMEDIO_MACRO,159,759,41,41,0.9179999999999999,0.795,0.9487499999999999,0.7995172664265608,0.871875,200
