,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,2,1
real_AS,0,34,3,3,0
real_MR,0,2,33,3,2
real_MS,2,1,4,32,1
real_MVP,1,4,6,1,28
