clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,35,155,5,5,0.95,0.875,0.96875,0.875,0.921875,40
AS,35,152,8,5,0.935,0.875,0.95,0.813953488372093,0.9125,40
MR,28,156,4,12,0.92,0.7,0.975,0.875,0.8374999999999999,40
MS,35,145,15,5,0.9,0.875,0.90625,0.7,0.890625,40
MVP,28,153,7,12,0.905,0.7,0.95625,0.8,0.828125,40
PROMEDIO_MACRO,161,761,39,39,0.922,0.805,0.9512499999999999,0.8127906976744186,0.878125,200
