distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
6-4,2,KNN,DeepONMF_H2,1,157,33,7,3,0.95,0.98125,0.825,0.9573170731707317,0.903125
6-4,2,KNN,DeepONMF_H2,2,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
6-4,2,KNN,DeepONMF_H2,3,156,33,7,4,0.945,0.975,0.825,0.9570552147239264,0.8999999999999999
6-4,2,KNN,DeepONMF_H2,4,157,33,7,3,0.95,0.98125,0.825,0.9573170731707317,0.903125
6-4,2,KNN,DeepONMF_H2,5,159,34,6,1,0.965,0.99375,0.85,0.9636363636363636,0.921875
6-4,2,KNN,DeepONMF_W,1,146,35,5,14,0.905,0.9125,0.875,0.9668874172185431,0.89375
6-4,2,KNN,DeepONMF_W,2,146,30,10,14,0.88,0.9125,0.75,0.9358974358974359,0.83125
6-4,2,KNN,DeepONMF_W,3,147,35,5,13,0.91,0.91875,0.875,0.9671052631578947,0.896875
6-4,2,KNN,DeepONMF_W,4,149,33,7,11,0.91,0.93125,0.825,0.9551282051282052,0.878125
6-4,2,KNN,DeepONMF_W,5,146,35,5,14,0.905,0.9125,0.875,0.9668874172185431,0.89375
6-4,2,SVM,DeepONMF_H2,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
6-4,2,SVM,DeepONMF_H2,2,157,40,0,3,0.985,0.98125,1.0,1.0,0.990625
6-4,2,SVM,DeepONMF_H2,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
6-4,2,SVM,DeepONMF_H2,4,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
6-4,2,SVM,DeepONMF_H2,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
6-4,2,SVM,DeepONMF_W,1,143,38,2,17,0.905,0.89375,0.95,0.9862068965517241,0.921875
6-4,2,SVM,DeepONMF_W,2,148,38,2,12,0.93,0.925,0.95,0.9866666666666667,0.9375
6-4,2,SVM,DeepONMF_W,3,145,37,3,15,0.91,0.90625,0.925,0.9797297297297297,0.915625
6-4,2,SVM,DeepONMF_W,4,143,36,4,17,0.895,0.89375,0.9,0.9727891156462585,0.8968750000000001
6-4,2,SVM,DeepONMF_W,5,148,37,3,12,0.925,0.925,0.925,0.9801324503311258,0.925
6-4,2,UjaNet,DeepONMF_H2,1,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
6-4,2,UjaNet,DeepONMF_H2,2,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
6-4,2,UjaNet,DeepONMF_H2,3,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
6-4,2,UjaNet,DeepONMF_H2,4,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
6-4,2,UjaNet,DeepONMF_H2,5,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
6-4,2,UjaNet,DeepONMF_W,1,154,35,5,6,0.945,0.9625,0.875,0.9685534591194969,0.91875
6-4,2,UjaNet,DeepONMF_W,2,160,37,3,0,0.985,1.0,0.925,0.9815950920245399,0.9625
6-4,2,UjaNet,DeepONMF_W,3,150,37,3,10,0.935,0.9375,0.925,0.9803921568627451,0.93125
6-4,2,UjaNet,DeepONMF_W,4,151,35,5,9,0.93,0.94375,0.875,0.967948717948718,0.909375
6-4,2,UjaNet,DeepONMF_W,5,159,34,6,1,0.965,0.99375,0.85,0.9636363636363636,0.921875
